dim_name,dim_id,probe_type,layer,cosine,abs_cosine,r_squared
12_expertise,12,reading,6,0.018846219405531883,0.018846219405531883,0.00035517998588144653
12_expertise,12,reading,7,-0.011265733279287815,0.011265733279287815,0.000126916746320053
12_expertise,12,reading,8,-8.515641820849851e-05,8.515641820849851e-05,7.251615562100696e-09
12_expertise,12,reading,9,0.0343174934387207,0.0343174934387207,0.0011776903559166385
12_expertise,12,reading,10,-0.0357656255364418,0.0357656255364418,0.001279179970012978
12_expertise,12,reading,11,0.02205619029700756,0.02205619029700756,0.00048647553041781047
12_expertise,12,reading,12,-0.018470974639058113,0.018470974639058113,0.000341176904116728
12_expertise,12,reading,13,-0.01212044432759285,0.01212044432759285,0.0001469051706982777
12_expertise,12,reading,14,0.022148920223116875,0.022148920223116875,0.0004905746670499957
12_expertise,12,reading,15,0.03042128123342991,0.03042128123342991,0.0009254543518834348
12_expertise,12,reading,16,0.00791541300714016,0.00791541300714016,6.265376307360362e-05
12_expertise,12,reading,17,-0.005596230272203684,0.005596230272203684,3.131779325952892e-05
12_expertise,12,reading,18,0.004838334862142801,0.004838334862142801,2.34094842382264e-05
12_expertise,12,reading,19,-0.023535480722784996,0.023535480722784996,0.0005539188528525842
12_expertise,12,reading,20,-0.029856769368052483,0.029856769368052483,0.000891426677097077
12_expertise,12,reading,21,-0.017495164647698402,0.017495164647698402,0.00030608078605007596
12_expertise,12,reading,22,-0.023596929386258125,0.023596929386258125,0.0005568150764600523
12_expertise,12,reading,23,-0.0217213723808527,0.0217213723808527,0.00047181801810767046
12_expertise,12,reading,24,-0.03133421018719673,0.03133421018719673,0.0009818327280554234
12_expertise,12,reading,25,-0.01965579390525818,0.01965579390525818,0.00038635023404598456
12_expertise,12,reading,26,-0.02176882140338421,0.02176882140338421,0.00047388158529243843
12_expertise,12,reading,27,-0.013543574139475822,0.013543574139475822,0.00018342840047147826
12_expertise,12,reading,28,-0.016265472397208214,0.016265472397208214,0.0002645655923043423
12_expertise,12,reading,29,-0.019713226705789566,0.019713226705789566,0.00038861130715385495
12_expertise,12,reading,30,-0.02895558811724186,0.02895558811724186,0.000838426083215358
12_expertise,12,reading,31,-0.010702379047870636,0.010702379047870636,0.00011454091728430038
12_expertise,12,reading,32,-0.017735451459884644,0.017735451459884644,0.00031454623848592433
12_expertise,12,reading,33,-0.03085164912045002,0.03085164912045002,0.0009518242534513645
12_expertise,12,reading,34,-0.015523807145655155,0.015523807145655155,0.00024098858829549406
12_expertise,12,reading,35,-0.004988539032638073,0.004988539032638073,2.48855216801536e-05
12_expertise,12,reading,36,-0.011162888258695602,0.011162888258695602,0.00012461007427612414
12_expertise,12,reading,37,0.007205488625913858,0.007205488625913858,5.1919066338173983e-05
12_expertise,12,reading,38,-0.005570489913225174,0.005570489913225174,3.1030357873343406e-05
12_expertise,12,reading,39,0.007560539525002241,0.007560539525002241,5.7161757909121114e-05
12_expertise,12,reading,40,-0.02210358716547489,0.02210358716547489,0.0004885685655817464
12_expertise,12,control,6,0.015034478157758713,0.015034478157758713,0.00022603553347612382
12_expertise,12,control,7,0.001443682354874909,0.001443682354874909,2.0842187417771625e-06
12_expertise,12,control,8,0.014688880182802677,0.014688880182802677,0.0002157632010247332
12_expertise,12,control,9,0.002995298942551017,0.002995298942551017,8.97181575524724e-06
12_expertise,12,control,10,-0.008245439268648624,0.008245439268648624,6.798726873297276e-05
12_expertise,12,control,11,0.01090097613632679,0.01090097613632679,0.00011883128072476615
12_expertise,12,control,12,0.012787194922566414,0.012787194922566414,0.00016351235398770828
12_expertise,12,control,13,-0.02610895223915577,0.02610895223915577,0.0006816773870265171
12_expertise,12,control,14,-0.013384787365794182,0.013384787365794182,0.00017915253282752355
12_expertise,12,control,15,-0.015298222191631794,0.015298222191631794,0.0002340356022245355
12_expertise,12,control,16,-0.011224084533751011,0.011224084533751011,0.00012598007362078865
12_expertise,12,control,17,-0.009249688126146793,0.009249688126146793,8.555673043098098e-05
12_expertise,12,control,18,-0.0030788807198405266,0.0030788807198405266,9.479506487005719e-06
12_expertise,12,control,19,-0.006695076357573271,0.006695076357573271,4.4824047433736575e-05
12_expertise,12,control,20,0.002604152774438262,0.002604152774438262,6.781611672614497e-06
12_expertise,12,control,21,0.0012233771849423647,0.0012233771849423647,1.4966517366375048e-06
12_expertise,12,control,22,-0.0002464638091623783,0.0002464638091623783,6.074440922682924e-08
12_expertise,12,control,23,-0.007198785897344351,0.007198785897344351,5.182251839580391e-05
12_expertise,12,control,24,-0.01247937697917223,0.01247937697917223,0.0001557348497882938
12_expertise,12,control,25,-0.017329053953289986,0.017329053953289986,0.0003002961109160353
12_expertise,12,control,26,-0.009806194342672825,0.009806194342672825,9.616144748626852e-05
12_expertise,12,control,27,-0.01576242223381996,0.01576242223381996,0.00024845395467722187
12_expertise,12,control,28,-0.007048553321510553,0.007048553321510553,4.9682103926177454e-05
12_expertise,12,control,29,-0.013110225088894367,0.013110225088894367,0.00017187800188147532
12_expertise,12,control,30,-0.020031433552503586,0.020031433552503586,0.00040125833016836643
12_expertise,12,control,31,-0.007029424421489239,0.007029424421489239,4.941280769742932e-05
12_expertise,12,control,32,-0.021220527589321136,0.021220527589321136,0.0004503107911691395
12_expertise,12,control,33,-0.013180742971599102,0.013180742971599102,0.00017373198528335913
12_expertise,12,control,34,-0.012605578638613224,0.012605578638613224,0.00015890061281426202
12_expertise,12,control,35,-0.025586729869246483,0.025586729869246483,0.0006546807454017901
12_expertise,12,control,36,-0.007026426959782839,0.007026426959782839,4.937067582116311e-05
12_expertise,12,control,37,-0.002235668245702982,0.002235668245702982,4.998212504844649e-06
12_expertise,12,control,38,-0.00702113239094615,0.00702113239094615,4.92963000511932e-05
12_expertise,12,control,39,-0.0162288136780262,0.0162288136780262,0.00026337439339609026
12_expertise,12,control,40,-0.0023643779568374157,0.0023643779568374157,5.590283122778672e-06
