Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.894836,0.913764,0.9174079999999999,0.9120940000000001
s002,0.949016,0.962052,0.895468,0.8621380000000001
s003,0.922296,0.970718,0.8469180000000001,0.894826
s004,0.885496,0.9340139999999999,0.905256,0.90117
s005,0.937378,0.9096080000000001,0.910696,0.915844
s006,0.899586,0.912392,0.880346,0.9361440000000001
s007,0.9247,0.9495319999999999,0.903348,0.893178
s008,0.924616,0.952622,0.91078,0.911998
s009,0.922362,0.954094,0.890206,0.838086
s010,0.932508,0.905234,0.86894,0.9461539999999999
s011,0.9058379999999999,0.92038,0.90429,0.901492
s012,0.8912260000000001,0.932276,0.9022979999999999,0.933804
s013,0.9098900000000001,0.9392879999999999,0.8510139999999999,0.897338
s014,0.931228,0.9455899999999999,0.92914,0.8947280000000001
s015,0.8989820000000001,0.874766,0.9195,0.92927
s016,0.917696,0.929738,0.911464,0.9007
s017,0.86785,0.952496,0.8403,0.87552
s018,0.909126,0.949846,0.88323,0.87641
s019,0.934478,0.950456,0.874692,0.884372
s020,0.907816,0.954804,0.929598,0.8945919999999999
s021,0.912044,0.9154519999999999,0.895702,0.948218
s022,0.919208,0.86883,0.8919079999999999,0.9449
s023,0.9264560000000001,0.9082380000000001,0.8756860000000001,0.9136700000000001
s024,0.934944,0.909976,0.748622,0.92227
s025,0.949356,0.9213840000000001,0.884618,0.914096
s026,0.8982760000000001,0.949694,0.9055880000000001,0.885848
s027,0.9017959999999999,0.938656,0.908182,0.909254
s028,0.8911060000000001,0.930406,0.9131940000000001,0.8956099999999999
s029,0.9318519999999999,0.948044,0.8294119999999999,0.8752219999999999
s030,0.9178959999999999,0.937106,0.8735639999999999,0.911752
s031,0.943828,0.895022,0.8765040000000001,0.9372419999999999
s032,0.9421299999999999,0.928082,0.893582,0.896218
s033,0.92148,0.9118200000000001,0.905234,0.8669100000000001
s034,0.9529559999999999,0.962484,0.880314,0.872994
s035,0.9522579999999999,0.940006,0.88396,0.8985160000000001
s036,0.88101,0.942704,0.9337179999999999,0.8997799999999999
s037,0.8996559999999999,0.894012,0.8936,0.930688
s038,0.848112,0.9480379999999999,0.912972,0.905868
s039,0.9106359999999999,0.927122,0.852298,0.8991880000000001
s040,0.9117959999999999,0.9340560000000001,0.872718,0.87861
s041,0.9123699999999999,0.9159959999999999,0.883546,0.92695
s042,0.911262,0.920048,0.899926,0.9133159999999999
s043,0.9429500000000001,0.942954,0.880296,0.9000100000000001
s044,0.898776,0.951712,0.8675579999999999,0.880394
s045,0.939458,0.961846,0.84868,0.900046
s046,0.9289499999999999,0.959016,0.8959520000000001,0.9108419999999999
s047,0.919758,0.9189039999999999,0.910816,0.920684
s048,0.908622,0.953824,0.852354,0.903724
s049,0.87103,0.892876,0.88883,0.93517
s050,0.917902,0.962542,0.875684,0.814886
