Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.002507982213864567,0.001144385026737968,0.002113124305539443,0.0009383524277141298
s002,0.0017723734623916112,0.0009642857142857142,0.0025141952749561164,0.001364114169365126
s003,0.0024819956194448807,0.0008984879854445071,0.0010135135135135134,0.0010891461297776598
s004,0.000924949290060852,0.0005355884425651868,0.002976345688210095,0.00242536094257468
s005,0.0002197802197802198,0.0,0.002440817953975849,0.002048655986464093
s006,0.0013224021474741016,0.002034524862111069,0.0004711751662971175,0.002224167946748592
s007,0.001990527181784012,0.00025974025974025974,0.0011549696852209603,0.0012551877267884153
s008,0.00016129032258064516,0.00031746031746031746,0.0005161505161505162,0.0020406637231163652
s009,0.0018884335568281265,0.00017391304347826088,0.00035590003163555835,0.0027813583597165684
s010,0.0016408581423573926,0.0,0.0007282741738066095,0.0019421758589548345
s011,0.0002941176470588235,0.0007987711213517665,0.001902138660367408,0.0030663436698261455
s012,0.0013530852322622539,0.0004761904761904762,0.0004436407474382158,0.0029362171745005096
s013,0.0002247191011235955,0.0008139842447242826,0.0008170018542290686,0.001589504542506026
s014,0.0015426324727810514,0.00024390243902439024,0.0015560887265787648,0.0031951871729766416
s015,0.0017995179205721778,0.0017881038933670512,0.0010606060606060607,0.0005857914416285833
s016,0.0,0.0009754163362410785,0.001269576963361331,0.0009076305220883534
s017,0.0010170155549478325,0.0014680114795581653,0.001324400598548471,0.0028537684419982904
s018,0.0006232170287469827,0.001572953752413341,0.0019124711675338486,0.0008721117254690127
s019,0.0017132767225985042,0.0,0.0010397252381312617,0.002903552874141109
s020,0.0008834586466165413,0.0004651162790697674,0.00031746031746031746,0.003063897518376503
s021,0.0002777777777777778,0.0005128205128205128,0.0022624133341279775,0.002608255698850271
s022,0.0002898550724637681,0.0008550002707239157,0.0005210084033613445,0.002285755099340125
s023,0.0027866289762671216,0.0002777777777777778,0.0,0.0023259009969973424
s024,0.0011560301720484787,0.0014040109876821527,0.0021852377501387957,0.0015705188531275488
s025,0.0,0.0005277777777777777,0.0005,0.0019822950126948883
s026,0.0004,0.00024096385542168676,0.0009639953542392567,0.0009396217817270448
s027,0.002020487371962653,0.0,0.002597816781246206,0.002382228882228882
s028,0.0017964054687281334,0.0013402199092271733,0.0013421166646973097,0.0020117190782773238
s029,0.0009698275862068965,0.001469817217949493,0.001509697930728224,0.0024594613734132396
s030,0.0002857142857142857,0.0006767676767676768,0.0005128205128205128,0.0037282676583417916
s031,0.0010327491293113133,0.0008794809140744401,0.0013916043703277748,0.0031022291256697695
s032,0.0005807622504537204,0.0006613278222681476,0.0005,0.0024087412628765316
s033,0.0013485540115679073,0.000273972602739726,0.0018274858168573038,0.0024996989311131773
s034,0.000685551786678253,0.0,0.0005563743551952837,0.002207610941158293
s035,0.0018783812542307397,0.0008535489667565138,0.0020935886290855865,0.0005128205128205128
s036,0.0004081632653061224,0.0005934065934065934,0.001158389863756786,0.002704359914439658
s037,0.001075023701401815,0.0006256913021618904,0.0008556375131717598,0.0030270095401674344
s038,0.001889374240054606,0.0004081632653061224,0.0019846749087391925,0.001926799333742439
s039,0.0012282741738066096,0.0014947209653092006,0.002107852464995322,0.0012463985594237696
s040,0.0007212475633528265,0.0006377799415774099,0.001517011682721869,0.004494402629926974
s041,0.002027108004818517,0.0009684076247182188,0.0010891461297776598,0.002012735326688815
s042,0.0003225806451612903,0.0010691167816829828,0.001221284462663773,0.0018068233465092548
s043,0.0010152046783625732,0.0025609337036543154,0.00023529411764705883,0.0023232152802993146
s044,0.0002941176470588235,0.0002380952380952381,0.0018442371581906464,0.0029527960533391917
s045,0.0014103446726918616,0.0019004494976203067,0.0025873185176536295,0.0007918538484576221
s046,0.0009206349206349207,0.00021739130434782607,0.0019087910364265145,0.0018930264985184894
s047,0.002270335432026974,0.0005,0.0010666268230006858,0.00233494083143452
s048,0.0012840966799129228,0.0,0.0014438426258172063,0.003465844669191525
s049,0.0006451612903225806,0.000761103286107133,0.0016339732907119356,0.002334843630645948
s050,0.0023705319448353505,0.000555984555984556,0.001008853312650781,0.0008421063066278078
