Subject,bot,hum
s001,0.001193530410429073,0.0032881733808052156
s002,0.0007046735770140025,0.002287338312915803
s003,0.001629223729682626,0.0014193414136952215
s004,0.0006963805588480373,0.0027724845236017214
s005,0.0007363959222532439,0.0025280121092295343
s006,0.0017187970607216798,0.0025075813226148875
s007,0.0013271027009837753,0.0027064405656570378
s008,0.0017410598377145118,0.0012431409535714577
s009,0.0013525425936140223,0.0011057080528447396
s010,0.0012851150673082396,0.0032455208567531268
s011,0.0014561509295856823,0.00201845424979158
s012,0.0008085986431113309,0.0028624224716065254
s013,0.0018065217064381653,0.002031618859684665
s014,0.0007025519414071974,0.002565945115582961
s015,0.0009328212093615179,0.0009028677127463454
s016,0.0014481258346567278,0.0015620466538597815
s017,0.0027202690719305587,0.002073029622162587
s018,0.0014136503781026703,0.002641807319030046
s019,0.0012977866052618875,0.0022504246609791863
s020,0.00240203524281679,0.00241394666556844
s021,0.002043544954770805,0.002496499695198475
s022,0.0018578980800630653,0.001877380996472357
s023,0.0007396585843612861,0.0027475825030738644
s024,0.0009506451526644628,0.001829320176531128
s025,0.001448397476561881,0.0013007789731838276
s026,0.000953984408789129,0.0030138244386358317
s027,0.0017259209151025802,0.0017965005264128108
s028,0.0006696614672805148,0.002311610319094274
s029,0.001515850104767951,0.0012369657008839841
s030,0.001434352748206062,0.0037094118076772794
s031,0.0012168303301428912,0.0015393963743952066
s032,0.0009934169913377445,0.0014692512010036553
s033,0.0006071689984733463,0.0022859207184949583
s034,0.0013679335162848946,0.002210011675696012
s035,0.0019791530644767638,0.0016697113105654604
s036,0.0012386045641125415,0.002109136180756489
s037,0.0009013959757497944,0.002708561492381612
s038,0.0018659901868079123,0.0024837003234480363
s039,0.0014916313935357363,0.0021607295750678142
s040,0.001127904677220093,0.0016726894261944716
s041,0.00207223466056005,0.0017269655774030895
s042,0.0014414988377626095,0.0012830088822002924
s043,0.001884048685255505,0.0025815914009099643
s044,0.0014669167365284532,0.002046320565077474
s045,0.0013358703711295761,0.0016432821179009132
s046,0.0007969316726333129,0.0025646477060543736
s047,0.0008402554360592784,0.0026334561519428925
s048,0.0005636385268756202,0.002850625469551686
s049,0.001112645337497964,0.002128742170101677
s050,0.0009066145731770145,0.001696500647494194
