Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.71938,0.66476,0.6918148148148148,0.64724
s002,0.7154,0.6509999999999999,0.70286,0.6710200000000001
s003,0.74536,0.66352,0.69722,0.68434
s004,0.70516,0.66652,0.72468,0.6643000000000001
s005,0.7422,0.65468,0.72494,0.6727
s006,0.7356199999999999,0.6761199999999999,0.6977800000000001,0.6513599999999999
s007,0.70072,0.6630400000000001,0.7182,0.66668
s008,0.7287399999999999,0.6533599999999999,0.7036199999999999,0.6713800000000001
s009,0.70694,0.65216,0.7264400000000001,0.6530199999999999
s010,0.6961400000000001,0.68518,0.70672,0.64676
s011,0.7337600000000001,0.6548,0.72772,0.6655
s012,0.72092,0.6550199999999999,0.70852,0.66502
s013,0.71514,0.67214,0.7095,0.6629
s014,0.7099,0.6619799999999999,0.7228,0.65468
s015,0.72434,0.63406,0.71434,0.67896
s016,0.746,0.65146,0.68738,0.6678799999999999
s017,0.73492,0.64362,0.7053,0.6696599999999999
s018,0.6833199999999999,0.64408,0.7385200000000001,0.6846599999999999
s019,0.7181799999999999,0.6441800000000001,0.7203,0.6757
s020,0.7109399999999999,0.6618599999999999,0.71194,0.69392
s021,0.74762,0.65986,0.69136,0.6530199999999999
s022,0.70396,0.65886,0.7082599999999999,0.629
s023,0.7173,0.6735599999999999,0.73556,0.6653199999999999
s024,0.7082599999999999,0.67014,0.72102,0.69868
s025,0.6923,0.6469199999999999,0.7292000000000001,0.68038
s026,0.7186400000000001,0.64036,0.74012,0.68826
s027,0.70588,0.67876,0.72148,0.65982
s028,0.7087399999999999,0.6596599999999999,0.71248,0.6679600000000001
s029,0.7270400000000001,0.65358,0.6927599999999999,0.6627200000000001
s030,0.67366,0.66586,0.7334,0.65232
s031,0.72854,0.6644599999999999,0.7044,0.6706
s032,0.68814,0.66706,0.7212000000000001,0.65188
s033,0.7322,0.66656,0.67762,0.6638200000000001
s034,0.6896800000000001,0.65602,0.7180799999999999,0.66756
s035,0.6729,0.66562,0.75726,0.6689
s036,0.70896,0.6750400000000001,0.72842,0.6608799999999999
s037,0.7205400000000001,0.68782,0.68914,0.64046
s038,0.7334,0.64152,0.71286,0.65334
s039,0.7334,0.66042,0.7022799999999999,0.6346
s040,0.7392,0.6947199999999999,0.72848,0.66598
s041,0.73726,0.65708,0.72578,0.6665800000000001
s042,0.7466200000000001,0.66188,0.7119599999999999,0.6654800000000001
s043,0.711,0.67168,0.7158599999999999,0.6359400000000001
s044,0.7297199999999999,0.63664,0.70532,0.6762600000000001
s045,0.7323999999999999,0.6324000000000001,0.74166,0.6808
s046,0.69584,0.63844,0.72494,0.6681999999999999
s047,0.73634,0.6418600000000001,0.75202,0.68174
s048,0.6961400000000001,0.66392,0.7261,0.6478
s049,0.70776,0.65716,0.73858,0.65142
s050,0.72138,0.6393800000000001,0.71714,0.64748
