dim_name,dim_id,probe_type,layer,cosine,abs_cosine,r_squared
16_mind,16,reading,6,-0.019212443381547928,0.019212443381547928,0.0003691179806891848
16_mind,16,reading,7,-0.060501452535390854,0.060501452535390854,0.0036604257588921524
16_mind,16,reading,8,-0.03063400462269783,0.03063400462269783,0.000938442239223472
16_mind,16,reading,9,-0.011953270994126797,0.011953270994126797,0.00014288068745903302
16_mind,16,reading,10,-0.01508953608572483,0.01508953608572483,0.00022769409928239184
16_mind,16,reading,11,-0.004171047359704971,0.004171047359704971,1.7397636076901812e-05
16_mind,16,reading,12,-0.017010539770126343,0.017010539770126343,0.00028935846327104997
16_mind,16,reading,13,-0.01300171110779047,0.01300171110779047,0.0001690444917304421
16_mind,16,reading,14,0.031071195378899574,0.031071195378899574,0.0009654191822737503
16_mind,16,reading,15,0.03863854706287384,0.03863854706287384,0.0014929373191299167
16_mind,16,reading,16,0.033121585845947266,0.033121585845947266,0.0010970394489504542
16_mind,16,reading,17,0.03772813454270363,0.03772813454270363,0.0014234121360723467
16_mind,16,reading,18,0.043587297201156616,0.043587297201156616,0.0018998524773019554
16_mind,16,reading,19,0.019745629280805588,0.019745629280805588,0.000389889875695007
16_mind,16,reading,20,0.02054719626903534,0.02054719626903534,0.00042218727451825977
16_mind,16,reading,21,0.041042428463697433,0.041042428463697433,0.0016844809341977213
16_mind,16,reading,22,0.018849117681384087,0.018849117681384087,0.0003552892373666662
16_mind,16,reading,23,0.016712242737412453,0.016712242737412453,0.00027929905731419527
16_mind,16,reading,24,0.005895907990634441,0.005895907990634441,3.4761731034027056e-05
16_mind,16,reading,25,0.004024092108011246,0.004024092108011246,1.619331729375839e-05
16_mind,16,reading,26,-0.0031219387892633677,0.0031219387892633677,9.746501803907222e-06
16_mind,16,reading,27,0.01825624518096447,0.01825624518096447,0.00033329048810748843
16_mind,16,reading,28,0.02081388793885708,0.02081388793885708,0.00043321793113130017
16_mind,16,reading,29,0.0019803622271865606,0.0019803622271865606,3.921834550867315e-06
16_mind,16,reading,30,-0.005868733394891024,0.005868733394891024,3.444203166030912e-05
16_mind,16,reading,31,0.018249012529850006,0.018249012529850006,0.0003330264583146225
16_mind,16,reading,32,0.010961778461933136,0.010961778461933136,0.00012016058704850119
16_mind,16,reading,33,0.014024827629327774,0.014024827629327774,0.0001966957900323557
16_mind,16,reading,34,0.01296822726726532,0.01296822726726532,0.00016817491845544374
16_mind,16,reading,35,0.014924071729183197,0.014924071729183197,0.00022272791697780514
16_mind,16,reading,36,-0.01825018785893917,0.01825018785893917,0.0003330693568865707
16_mind,16,reading,37,-0.007315852679312229,0.007315852679312229,5.352170042539992e-05
16_mind,16,reading,38,-0.022293154150247574,0.022293154150247574,0.0004969847219667006
16_mind,16,reading,39,0.00023995184164959937,0.00023995184164959937,5.757688631103441e-08
16_mind,16,reading,40,-0.0019280229462310672,0.0019280229462310672,3.7172724811935246e-06
16_mind,16,control,6,0.14734864234924316,0.14734864234924316,0.021711622402165176
16_mind,16,control,7,0.07362842559814453,0.07362842559814453,0.005421145056061505
16_mind,16,control,8,0.08394040912389755,0.08394040912389755,0.0070459922838873035
16_mind,16,control,9,0.06162341311573982,0.06162341311573982,0.0037974450440331348
16_mind,16,control,10,0.041220713406801224,0.041220713406801224,0.0016991472137656422
16_mind,16,control,11,0.04471859708428383,0.04471859708428383,0.001999752925186518
16_mind,16,control,12,0.056437186896800995,0.056437186896800995,0.003185156064824446
16_mind,16,control,13,0.08431627601385117,0.08431627601385117,0.007109234400843933
