Subject,bot,hum
s001,0.01196145174006762,0.02348398834580584
s002,0.009877135878130577,0.022495181807851233
s003,0.014376114712088923,0.02215917970420492
s004,0.014119856201735453,0.024191860217601314
s005,0.0191352138884886,0.01971588956331368
s006,0.012806757252549476,0.020083725034150995
s007,0.011879270120532772,0.02149635504391738
s008,0.012533435026721258,0.020453903546301118
s009,0.015402982773347878,0.0208163403429177
s010,0.016792620314339198,0.03332507721721506
s011,0.012708700401299188,0.016880626216142357
s012,0.014845816080532082,0.017963303839570847
s013,0.01362651045512472,0.017185561318659365
s014,0.012184044673388602,0.02175196496761486
s015,0.012881699920426091,0.019289529639073235
s016,0.013920258878186112,0.02433964068207853
s017,0.017946530002284685,0.02001569779710521
s018,0.015837524969150977,0.02116413122895854
s019,0.01441095205831463,0.023300874792627182
s020,0.012255574549805004,0.01959626228062385
s021,0.012999950186235103,0.0180648187015669
s022,0.01581387760735845,0.026335464544097853
s023,0.013634224209751172,0.01890473983160358
s024,0.015354759743233692,0.02087288661762267
s025,0.02250866700079308,0.020144336295755214
s026,0.013636196003329618,0.018002357388927567
s027,0.011363367869373874,0.02800504097365925
s028,0.015594670444922878,0.020080953774736357
s029,0.016911838660074646,0.02697391545318522
s030,0.012321539784309093,0.024596543506410672
s031,0.013864006662757531,0.021188371463301384
s032,0.011721150402595082,0.019727252969365918
s033,0.0148722451328664,0.022398026366525464
s034,0.011989334045487486,0.022961845367545322
s035,0.013103624354076858,0.019510654504954584
s036,0.01499002447160741,0.017584798306993773
s037,0.012755643872220206,0.0196234641056063
s038,0.017431391128905002,0.01935241464911723
s039,0.015760281898149573,0.022156312894764465
s040,0.010382438497309467,0.018604230675049908
s041,0.014902178632895072,0.021798681310475816
s042,0.011215100916916427,0.023348704077756847
s043,0.011273207798775275,0.02270049109682301
s044,0.010629971782030203,0.02574789617710546
s045,0.01470259408218795,0.023113008862770585
s046,0.012228147066730626,0.017409358892700167
s047,0.014176427864126618,0.02160308065903984
s048,0.017131171779634878,0.02254952752622958
s049,0.01395932619134933,0.019713701280142982
s050,0.012331630554880416,0.02360028369942384
