Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.01736,0.02316,0.0109,0.020499999999999997
s002,0.007940000000000001,0.02136,0.01508,0.02006
s003,0.0064600000000000005,0.016079999999999997,0.01072,0.022860000000000002
s004,0.011819999999999999,0.023119999999999998,0.0097,0.02404
s005,0.01126,0.0183,0.0069,0.018539999999999997
s006,0.018260000000000002,0.01866,0.01524,0.022879999999999998
s007,0.009380000000000001,0.014419999999999999,0.00658,0.03288
s008,0.01618,0.02638,0.01426,0.02552
s009,0.01616,0.009899999999999999,0.00902,0.02162
s010,0.00872,0.03266,0.01214,0.018760000000000002
s011,0.0151,0.01832,0.01546,0.02724
s012,0.01188,0.01958,0.00788,0.023039999999999998
s013,0.019020000000000002,0.01512,0.0134,0.02566
s014,0.00936,0.026539999999999998,0.00774,0.025500000000000002
s015,0.0091,0.03124,0.01188,0.014379999999999999
s016,0.00898,0.018799999999999997,0.01234,0.02624
s017,0.01208,0.013540000000000002,0.0092,0.021179999999999997
s018,0.01012,0.02032,0.013839999999999998,0.02044
s019,0.009420000000000001,0.01688,0.013260000000000001,0.02406
s020,0.01684,0.024860000000000004,0.012960000000000001,0.02226
s021,0.010860000000000002,0.02314,0.01324,0.01904
s022,0.01138,0.023700000000000002,0.01536,0.03056
s023,0.01618,0.03082,0.00884,0.0147
s024,0.006639999999999999,0.031259999999999996,0.01652,0.0118
s025,0.011559999999999999,0.0275,0.01476,0.021019999999999997
s026,0.00864,0.034620000000000005,0.0101,0.01676
s027,0.021920000000000002,0.0207,0.013839999999999998,0.02228
s028,0.01072,0.0154,0.01004,0.03086
s029,0.013479999999999999,0.02266,0.019280000000000002,0.020819999999999998
s030,0.01576,0.02496,0.00998,0.01934
s031,0.01634,0.021720000000000003,0.0060999999999999995,0.02032
s032,0.01286,0.020259999999999997,0.01662,0.02334
s033,0.01084,0.0175,0.00766,0.02512
s034,0.006059999999999999,0.0159,0.014079999999999999,0.02402
s035,0.02092,0.022520000000000002,0.01254,0.01012
s036,0.014499999999999999,0.01538,0.0103,0.03042
s037,0.0053,0.02878,0.007000000000000001,0.02396
s038,0.01696,0.0207,0.00886,0.02696
s039,0.00738,0.03406,0.0076,0.011000000000000001
s040,0.011319999999999998,0.028159999999999998,0.01168,0.029079999999999998
s041,0.010780000000000001,0.02544,0.01094,0.01764
s042,0.01344,0.017,0.00866,0.021179999999999997
s043,0.01042,0.01252,0.01228,0.023639999999999998
s044,0.00404,0.021019999999999997,0.01282,0.02794
s045,0.009300000000000001,0.01602,0.00962,0.0254
s046,0.010620000000000001,0.016300000000000002,0.014419999999999999,0.02178
s047,0.01924,0.03356,0.00912,0.013439999999999999
s048,0.02188,0.02622,0.00936,0.02262
s049,0.018680000000000002,0.02864,0.00522,0.015960000000000002
s050,0.00868,0.020139999999999998,0.01462,0.027479999999999997
