Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.015125836207163125,0.007083664896941676,0.010932003230708429,0.010613564634664419
s002,0.010280056852433682,0.00955274448883512,0.013703744571410421,0.0104884105024249
s003,0.00947015500843075,0.011580395306173724,0.011507609333966044,0.011350517858665435
s004,0.010258256837065098,0.008909745266178085,0.01048857329831641,0.010866662348781517
s005,0.01039526660251601,0.011005389194678982,0.01255248986570679,0.011045103469244548
s006,0.011855410375054585,0.008571822703438522,0.013736341963636227,0.009677646212306382
s007,0.012663746410793477,0.010464280485643473,0.012793052310915291,0.0097052687353126
s008,0.013932875213607799,0.008034724418060926,0.012916475538955991,0.010595341983143247
s009,0.011704229975513536,0.009844789727644241,0.014379769183072925,0.00892639641827618
s010,0.0136820733182507,0.009905629376408622,0.014719360575590219,0.010618193455477869
s011,0.016200328917133612,0.012731282816595973,0.009434325235027331,0.01204498348713534
s012,0.013632781595664079,0.008075075373545092,0.009823105822819447,0.01287563743087055
s013,0.012639546464036915,0.009776565013526308,0.01564694155108041,0.010915869717361406
s014,0.011140541734323722,0.012019786799628571,0.013552248845127991,0.010941885881151643
s015,0.010186201062013834,0.00758934073676312,0.01529891616301826,0.013723079165390829
s016,0.010504983460236294,0.009562005077152949,0.012624706665737805,0.010125534407471043
s017,0.0105165559537276,0.008212903170164461,0.018397878673854614,0.013304242604455422
s018,0.012226505960383535,0.007871582826694446,0.012679063175487372,0.008830103274198604
s019,0.013199636572476026,0.007971498861846862,0.012100719358591088,0.010290693225499163
s020,0.010837561741441612,0.00782754575848278,0.01458952068348362,0.011136984657541007
s021,0.010305033829810921,0.008660809289263063,0.01413832397275077,0.013385347005703955
s022,0.013129770179772016,0.008027454840624204,0.016614928978563627,0.013911839610244017
s023,0.010528090277472266,0.007983288918927248,0.015312957591272502,0.01285480613642926
s024,0.00974145688609931,0.007246224958477752,0.00988185867693434,0.016841757080909577
s025,0.009069715128025102,0.006799606773077058,0.015190932238907733,0.0156606318156484
s026,0.011573567701200967,0.010403889268604496,0.012709171017120359,0.008437269629253466
s027,0.011076949120513203,0.011659663714082447,0.013687835682876117,0.011331474699322113
s028,0.011241838812562245,0.007367738849736056,0.011945947091302155,0.011089076667725194
s029,0.012844647263752024,0.010242444432730622,0.01216639888357132,0.01302005092277207
s030,0.011915880950010765,0.008089007777470448,0.010612514217704885,0.01435331721094767
s031,0.009172920146487941,0.007379802608376816,0.01329929048070232,0.013053759924002324
s032,0.012616954784486399,0.010055714928945194,0.013758687169579502,0.011916545638686748
s033,0.011383681574019318,0.007623265904235344,0.011098002897778791,0.010093309967113953
s034,0.016260441366526206,0.006810652506121697,0.010720040475913802,0.008996654253168595
s035,0.013391386273529331,0.0113860963816535,0.015275830091864347,0.010275095602701042
s036,0.012950132770833735,0.01177054070815913,0.01330694763660551,0.007837632772376736
s037,0.009857016424652787,0.010226821023857868,0.014910410059409485,0.009682165898978565
s038,0.013425664232353219,0.009389274386811915,0.017196612329347178,0.01355075262455984
s039,0.009563522803969637,0.010448927722713273,0.011517412378128217,0.012185531927202784
s040,0.007891313167420502,0.0073396710489436945,0.012032411790670336,0.013858823836438128
s041,0.01158258930325691,0.00819497991889881,0.013280183174706412,0.015242868233982555
s042,0.012982933145740044,0.01046380114506884,0.015805285773284328,0.012529350400010958
s043,0.011055625921178926,0.008023557492678522,0.010558138715080623,0.007964176752126689
s044,0.008888274115462924,0.013886038325996483,0.01427559602961351,0.010872187494395417
s045,0.011395384697534004,0.009149942479422293,0.009569878047106491,0.0144489069306272
s046,0.013126359925171747,0.00899803430241585,0.011466982639271326,0.009755690534243638
s047,0.01029609481030232,0.010631050657241863,0.014955268665173715,0.010214270849331403
s048,0.01251347119421343,0.00783263568475745,0.014047697240245833,0.00970156934172727
s049,0.010947735445285931,0.009686779774832064,0.01004215680214695,0.009126426796634914
s050,0.012050288086063272,0.008958911820117495,0.014947523684070582,0.012609800700628641
