probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,0,Baseline,Control,1,Phenomenology,Mental,-1.2937631092336614e-05,-0.00011179231143948256,9.009773687916062e-05,0.616,0.384,0.768,0.8768955223880598,False,n.s.
metacognitive,0,Baseline,Control,2,Emotions,Mental,4.852078868117117e-05,-4.22558118259244e-05,0.00014377705967313125,0.155,0.845,0.31,0.5751325301204819,False,n.s.
metacognitive,0,Baseline,Control,3,Agency,Mental,7.743305067120416e-05,-1.727398155887509e-05,0.0001767398089623457,0.053,0.947,0.106,0.36586956521739133,False,n.s.
metacognitive,0,Baseline,Control,4,Intentions,Mental,3.7845894694567864e-05,-5.497991338835082e-05,0.00013578067090844016,0.208,0.792,0.416,0.6629999999999999,False,n.s.
metacognitive,0,Baseline,Control,5,Prediction,Mental,-1.0364318218446606e-05,-0.00010419640493066428,8.897256798634505e-05,0.584,0.416,0.832,0.8964507042253521,False,n.s.
metacognitive,0,Baseline,Control,6,Cognitive,Mental,-2.624517593741886e-05,-0.00011714770789071056,7.579261400195937e-05,0.722,0.278,0.556,0.7494406779661017,False,n.s.
metacognitive,0,Baseline,Control,7,Social,Mental,2.5887805462734004e-05,-6.996973788419204e-05,0.00012741445441117203,0.296,0.704,0.592,0.75735,False,n.s.
metacognitive,0,Baseline,Control,8,Embodiment,Physical,2.261901616457634e-05,-7.20230537331646e-05,0.00012096158945247607,0.317,0.683,0.634,0.7760159999999999,False,n.s.
metacognitive,0,Baseline,Control,9,Roles,Physical,6.0594261974709866e-05,-3.7248202825770386e-05,0.00016491127256578907,0.113,0.887,0.226,0.5085000000000001,False,n.s.
metacognitive,0,Baseline,Control,10,Animacy,Physical,-1.7984069443736186e-06,-0.00010315224349030405,0.00010530272493364788,0.534,0.466,0.932,0.9663157894736841,False,n.s.
metacognitive,0,Baseline,Control,11,Formality,Pragmatic,-8.048185304217539e-06,-0.00011233545939050338,0.00010154296812692318,0.594,0.406,0.812,0.8937841726618705,False,n.s.
metacognitive,0,Baseline,Control,12,Expertise,Pragmatic,-5.2959517252515165e-05,-0.00014798442383338967,4.5530380207974614e-05,0.87,0.13,0.26,0.5525,False,n.s.
metacognitive,0,Baseline,Control,13,Helpfulness,Pragmatic,3.933563926749374e-06,-9.974612791801756e-05,0.0001089860673716379,0.475,0.525,0.95,0.9663157894736841,False,n.s.
metacognitive,0,Baseline,Control,14,Biological,Control,5.517998832095663e-05,-3.7126773499274956e-05,0.00015461042401611184,0.112,0.888,0.224,0.5085000000000001,False,n.s.
metacognitive,0,Baseline,Control,15,Shapes,Control,2.879446924192864e-05,-7.255550643611822e-05,0.00013373982843713352,0.289,0.711,0.578,0.7494406779661017,False,n.s.
metacognitive,0,Baseline,Control,17,Attention,Mental,-2.8414755258098662e-05,-0.0001215297459970863,6.628478701693287e-05,0.734,0.266,0.532,0.7494406779661017,False,n.s.
metacognitive,0,Baseline,Control,18,SysPrompt (labeled),SysPrompt,3.616853957623864e-05,-5.6780445729497143e-05,0.00013241696982483546,0.223,0.777,0.446,0.6892727272727273,False,n.s.
metacognitive,1,Phenomenology,Mental,2,Emotions,Mental,6.145841977350779e-05,9.88084613005883e-06,0.00011155282287738177,0.007,0.993,0.014,0.126,False,n.s.
metacognitive,1,Phenomenology,Mental,3,Agency,Mental,9.037068176354078e-05,2.7906520538712784e-05,0.00014730549267192138,0.005,0.995,0.01,0.095625,False,n.s.
metacognitive,1,Phenomenology,Mental,4,Intentions,Mental,5.078352578690448e-05,1.4897882297778105e-06,0.00010136007537337962,0.022,0.978,0.044,0.21037499999999998,False,n.s.
metacognitive,1,Phenomenology,Mental,5,Prediction,Mental,2.5733128738900063e-06,-5.876107485564479e-05,6.486285210452902e-05,0.468,0.532,0.936,0.9663157894736841,False,n.s.
metacognitive,1,Phenomenology,Mental,6,Cognitive,Mental,-1.3307544845082245e-05,-6.901353584265863e-05,4.220962643401542e-05,0.687,0.313,0.626,0.7724032258064517,False,n.s.
metacognitive,1,Phenomenology,Mental,7,Social,Mental,3.882543655507062e-05,-3.420024232238182e-05,9.63103437113171e-05,0.138,0.862,0.276,0.5546249999999999,False,n.s.
metacognitive,1,Phenomenology,Mental,8,Embodiment,Physical,3.555664725691295e-05,-2.526544604355004e-05,9.055828542028677e-05,0.116,0.884,0.232,0.5144347826086957,False,n.s.
metacognitive,1,Phenomenology,Mental,9,Roles,Physical,7.353189306704649e-05,6.559217419852113e-06,0.00013229536027937238,0.019,0.981,0.038,0.20048275862068965,False,n.s.
metacognitive,1,Phenomenology,Mental,10,Animacy,Physical,1.1139224147962996e-05,-6.808624681229677e-05,8.469518961943973e-05,0.366,0.634,0.732,0.8615076923076923,False,n.s.
metacognitive,1,Phenomenology,Mental,11,Formality,Pragmatic,4.889445788119074e-06,-7.447463108742943e-05,8.362950881343825e-05,0.47,0.53,0.94,0.9663157894736841,False,n.s.
metacognitive,1,Phenomenology,Mental,12,Expertise,Pragmatic,-4.0021886160178544e-05,-9.979754710408916e-05,2.1769528937886198e-05,0.903,0.097,0.194,0.4711428571428572,False,n.s.
metacognitive,1,Phenomenology,Mental,13,Helpfulness,Pragmatic,1.687119501908599e-05,-6.109810915111651e-05,9.310407532696085e-05,0.331,0.669,0.662,0.7936875,False,n.s.
metacognitive,1,Phenomenology,Mental,14,Biological,Control,6.811761941329325e-05,1.1197392278214894e-05,0.0001222715867216634,0.008,0.992,0.016,0.1288421052631579,False,n.s.
metacognitive,1,Phenomenology,Mental,15,Shapes,Control,4.173210033426525e-05,-3.1753083624312985e-05,0.0001124413238924365,0.139,0.861,0.278,0.5546249999999999,False,n.s.
metacognitive,1,Phenomenology,Mental,17,Attention,Mental,-1.5477124165762044e-05,-6.933566591690246e-05,3.92932117598071e-05,0.699,0.301,0.602,0.7599836065573771,False,n.s.
metacognitive,1,Phenomenology,Mental,18,SysPrompt (labeled),SysPrompt,4.9106170668575254e-05,-1.3418826372349084e-05,0.00010829421678079659,0.06,0.94,0.12,0.3746938775510204,False,n.s.
metacognitive,2,Emotions,Mental,3,Agency,Mental,2.8912261990033e-05,-2.3406666693178046e-05,7.458240263860141e-05,0.133,0.867,0.266,0.5546249999999999,False,n.s.
metacognitive,2,Emotions,Mental,4,Intentions,Mental,-1.0674893986603307e-05,-5.125605936897709e-05,3.334389837145436e-05,0.703,0.297,0.594,0.75735,False,n.s.
metacognitive,2,Emotions,Mental,5,Prediction,Mental,-5.8885106899617775e-05,-0.00010677566795604575,-8.73116468170938e-06,0.992,0.008,0.016,0.1288421052631579,False,n.s.
metacognitive,2,Emotions,Mental,6,Cognitive,Mental,-7.476596461859004e-05,-0.00012596101502967188,-1.5351919477872695e-05,0.997,0.003,0.006,0.07061538461538462,False,n.s.
metacognitive,2,Emotions,Mental,7,Social,Mental,-2.263298321843716e-05,-8.19967539747805e-05,2.925506021893766e-05,0.796,0.204,0.408,0.6629999999999999,False,n.s.
metacognitive,2,Emotions,Mental,8,Embodiment,Physical,-2.5901772516594827e-05,-7.949987911785485e-05,2.2543931492113733e-05,0.855,0.145,0.29,0.5546249999999999,False,n.s.
metacognitive,2,Emotions,Mental,9,Roles,Physical,1.2073473293538695e-05,-4.590835625520292e-05,5.503152913088389e-05,0.285,0.715,0.57,0.7494406779661017,False,n.s.
metacognitive,2,Emotions,Mental,10,Animacy,Physical,-5.031919562554478e-05,-0.0001317903050049034,1.876851004947064e-05,0.922,0.078,0.156,0.4488,False,n.s.
metacognitive,2,Emotions,Mental,11,Formality,Pragmatic,-5.6568973985388704e-05,-0.00011958546888609602,9.98853801350256e-06,0.953,0.047,0.094,0.3424285714285714,False,n.s.
metacognitive,2,Emotions,Mental,12,Expertise,Pragmatic,-0.00010148030593368634,-0.00014527591009675219,-4.414080103761457e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,13,Helpfulness,Pragmatic,-4.458722475442179e-05,-0.00012008500808281618,2.5429887662802844e-05,0.896,0.104,0.208,0.48218181818181816,False,n.s.
metacognitive,2,Emotions,Mental,14,Biological,Control,6.659199639785464e-06,-4.1514500074713866e-05,5.074420835153158e-05,0.393,0.607,0.786,0.8865000000000001,False,n.s.
metacognitive,2,Emotions,Mental,15,Shapes,Control,-1.972631943924253e-05,-8.028154395063489e-05,4.412237073915754e-05,0.73,0.27,0.54,0.7494406779661017,False,n.s.
metacognitive,2,Emotions,Mental,17,Attention,Mental,-7.693554393926983e-05,-0.00012214483820932354,-3.21220843302362e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,18,SysPrompt (labeled),SysPrompt,-1.2352249104932528e-05,-5.812331820890576e-05,3.970713527861698e-05,0.717,0.283,0.566,0.7494406779661017,False,n.s.
metacognitive,3,Agency,Mental,4,Intentions,Mental,-3.95871559766363e-05,-8.589536039902225e-05,1.4847691419663641e-05,0.927,0.073,0.146,0.43799999999999994,False,n.s.
metacognitive,3,Agency,Mental,5,Prediction,Mental,-8.779736888965077e-05,-0.00014745388296885686,-2.1879684212872237e-05,0.997,0.003,0.006,0.07061538461538462,False,n.s.
metacognitive,3,Agency,Mental,6,Cognitive,Mental,-0.00010367822660862303,-0.00016190874473357084,-3.75325288755285e-05,0.997,0.003,0.006,0.07061538461538462,False,n.s.
metacognitive,3,Agency,Mental,7,Social,Mental,-5.154524520847016e-05,-0.00011642425842570357,9.934918023331895e-06,0.959,0.041,0.082,0.31365000000000004,False,n.s.
metacognitive,3,Agency,Mental,8,Embodiment,Physical,-5.481403450662782e-05,-0.00011164957412379168,6.339366332859276e-07,0.971,0.029,0.058,0.2535428571428572,False,n.s.
metacognitive,3,Agency,Mental,9,Roles,Physical,-1.6838788696494307e-05,-8.358990885728072e-05,4.334288044711438e-05,0.697,0.303,0.606,0.7599836065573771,False,n.s.
metacognitive,3,Agency,Mental,10,Animacy,Physical,-7.923145761557777e-05,-0.00016474072774275888,-2.3732427901831103e-06,0.977,0.023,0.046,0.21327272727272728,False,n.s.
metacognitive,3,Agency,Mental,11,Formality,Pragmatic,-8.54812359754217e-05,-0.000153369202007476,-1.811651381984795e-05,0.996,0.004,0.008,0.08159999999999999,False,n.s.
metacognitive,3,Agency,Mental,12,Expertise,Pragmatic,-0.00013039256792371934,-0.00017696422447297723,-7.063089350476018e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,3,Agency,Mental,13,Helpfulness,Pragmatic,-7.349948674445481e-05,-0.00014586455403245698,2.4344306560830115e-06,0.971,0.029,0.058,0.2535428571428572,False,n.s.
metacognitive,3,Agency,Mental,14,Biological,Control,-2.2253062350247536e-05,-7.618180121999502e-05,3.52471346869935e-05,0.777,0.223,0.446,0.6892727272727273,False,n.s.
metacognitive,3,Agency,Mental,15,Shapes,Control,-4.863858142927553e-05,-0.00011732964103441752,2.5038472457726987e-05,0.912,0.088,0.176,0.4488,False,n.s.
metacognitive,3,Agency,Mental,17,Attention,Mental,-0.00010584780592930282,-0.00015362213298785024,-4.936661404079165e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,3,Agency,Mental,18,SysPrompt (labeled),SysPrompt,-4.126451109496553e-05,-9.44228461201997e-05,2.0267454801617005e-05,0.912,0.088,0.176,0.4488,False,n.s.
metacognitive,4,Intentions,Mental,5,Prediction,Mental,-4.821021291301446e-05,-0.00010391053549317222,1.5950153836596373e-05,0.946,0.054,0.108,0.36586956521739133,False,n.s.
metacognitive,4,Intentions,Mental,6,Cognitive,Mental,-6.409107063198672e-05,-0.00011725355848318305,-1.1096379423956075e-05,0.989,0.011,0.022,0.153,False,n.s.
metacognitive,4,Intentions,Mental,7,Social,Mental,-1.1958089231833854e-05,-7.92034080968455e-05,3.978990102184977e-05,0.619,0.381,0.762,0.8768955223880598,False,n.s.
metacognitive,4,Intentions,Mental,8,Embodiment,Physical,-1.522687852999152e-05,-7.07433885763176e-05,3.510177205937994e-05,0.714,0.286,0.572,0.7494406779661017,False,n.s.
metacognitive,4,Intentions,Mental,9,Roles,Physical,2.2748367280142002e-05,-4.474701059834046e-05,7.254095717170265e-05,0.174,0.826,0.348,0.6085227272727273,False,n.s.
metacognitive,4,Intentions,Mental,10,Animacy,Physical,-3.9644301638941474e-05,-0.00012257766892757264,3.219611205898685e-05,0.86,0.14,0.28,0.5546249999999999,False,n.s.
metacognitive,4,Intentions,Mental,11,Formality,Pragmatic,-4.5894079998785406e-05,-0.00011827648209883811,2.0497937995889115e-05,0.9,0.1,0.2,0.478125,False,n.s.
metacognitive,4,Intentions,Mental,12,Expertise,Pragmatic,-9.080541194708302e-05,-0.0001365052854312777,-4.40877967426572e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,4,Intentions,Mental,13,Helpfulness,Pragmatic,-3.3912330767818486e-05,-0.00010586309819354946,2.8254199907555557e-05,0.842,0.158,0.316,0.5755714285714285,False,n.s.
metacognitive,4,Intentions,Mental,14,Biological,Control,1.733409362638877e-05,-3.135557627655968e-05,6.377216496052644e-05,0.232,0.768,0.464,0.6922135922330097,False,n.s.
metacognitive,4,Intentions,Mental,15,Shapes,Control,-9.051425452639223e-06,-7.610886363603721e-05,5.120986222606026e-05,0.603,0.397,0.794,0.8867299270072992,False,n.s.
metacognitive,4,Intentions,Mental,17,Attention,Mental,-6.626064995266652e-05,-0.00011863334772514989,-1.9692588763022877e-05,0.999,0.001,0.002,0.034,True,*
metacognitive,4,Intentions,Mental,18,SysPrompt (labeled),SysPrompt,-1.6773551183292193e-06,-5.0585021283094466e-05,4.296373297162484e-05,0.512,0.488,0.976,0.976,False,n.s.
metacognitive,5,Prediction,Mental,6,Cognitive,Mental,-1.5880857718972257e-05,-8.320747153716702e-05,5.023003748593491e-05,0.687,0.313,0.626,0.7724032258064517,False,n.s.
metacognitive,5,Prediction,Mental,7,Social,Mental,3.625212368118062e-05,-2.027262353217842e-05,9.201649210494625e-05,0.103,0.897,0.206,0.48218181818181816,False,n.s.
metacognitive,5,Prediction,Mental,8,Embodiment,Physical,3.2983334383022945e-05,-2.9014824057793696e-05,8.806298412940924e-05,0.142,0.858,0.284,0.5546249999999999,False,n.s.
metacognitive,5,Prediction,Mental,9,Roles,Physical,7.095858019315645e-05,9.43241668516165e-06,0.0001291691896531258,0.013,0.987,0.026,0.16574999999999998,False,n.s.
metacognitive,5,Prediction,Mental,10,Animacy,Physical,8.56591127407299e-06,-7.010633580680635e-05,8.420111451131441e-05,0.415,0.585,0.83,0.8964507042253521,False,n.s.
metacognitive,5,Prediction,Mental,11,Formality,Pragmatic,2.316132914229069e-06,-7.238110600998035e-05,7.319799543859238e-05,0.478,0.522,0.956,0.9663157894736841,False,n.s.
metacognitive,5,Prediction,Mental,12,Expertise,Pragmatic,-4.259519903406856e-05,-0.00010583478228357371,2.5581935689634807e-05,0.904,0.096,0.192,0.4711428571428572,False,n.s.
metacognitive,5,Prediction,Mental,13,Helpfulness,Pragmatic,1.4297882145195982e-05,-7.039673438206485e-05,9.455532862226969e-05,0.332,0.668,0.664,0.7936875,False,n.s.
metacognitive,5,Prediction,Mental,14,Biological,Control,6.554430653940324e-05,4.997996922789232e-06,0.00012116300723036814,0.021,0.979,0.042,0.20729032258064517,False,n.s.
metacognitive,5,Prediction,Mental,15,Shapes,Control,3.9158787460375254e-05,-4.23136074814407e-05,0.00011311016981679163,0.17,0.83,0.34,0.6048837209302326,False,n.s.
metacognitive,5,Prediction,Mental,17,Attention,Mental,-1.805043703965205e-05,-7.055019203291059e-05,3.257853776141555e-05,0.742,0.258,0.516,0.7494406779661017,False,n.s.
metacognitive,5,Prediction,Mental,18,SysPrompt (labeled),SysPrompt,4.6532857794685246e-05,-2.3273956636059135e-05,0.00010808580083866293,0.083,0.917,0.166,0.4488,False,n.s.
metacognitive,6,Cognitive,Mental,7,Social,Mental,5.2132981400152864e-05,-1.9724359188293068e-05,0.00011276293668475397,0.083,0.917,0.166,0.4488,False,n.s.
metacognitive,6,Cognitive,Mental,8,Embodiment,Physical,4.8864192101995205e-05,-1.3256723296162762e-05,0.00010797384666154323,0.058,0.942,0.116,0.3746938775510204,False,n.s.
metacognitive,6,Cognitive,Mental,9,Roles,Physical,8.683943791212872e-05,8.345863246006426e-06,0.00014525490190930805,0.02,0.98,0.04,0.20400000000000001,False,n.s.
metacognitive,6,Cognitive,Mental,10,Animacy,Physical,2.4446768993045243e-05,-7.172764089151576e-05,0.00010216565405917381,0.281,0.719,0.562,0.7494406779661017,False,n.s.
metacognitive,6,Cognitive,Mental,11,Formality,Pragmatic,1.819699063320132e-05,-5.3086538468846964e-05,8.589550090244213e-05,0.288,0.712,0.576,0.7494406779661017,False,n.s.
metacognitive,6,Cognitive,Mental,12,Expertise,Pragmatic,-2.6714341315096305e-05,-7.719330759793676e-05,1.6741282609273353e-05,0.877,0.123,0.246,0.5376857142857142,False,n.s.
metacognitive,6,Cognitive,Mental,13,Helpfulness,Pragmatic,3.0178739864168237e-05,-4.273274318181399e-05,9.332648363975232e-05,0.197,0.803,0.394,0.6618913043478262,False,n.s.
metacognitive,6,Cognitive,Mental,14,Biological,Control,8.142516425837548e-05,2.1816119086090882e-05,0.00013588707902981913,0.004,0.996,0.008,0.08159999999999999,False,n.s.
metacognitive,6,Cognitive,Mental,15,Shapes,Control,5.50396451793475e-05,-1.3667061839052548e-05,0.00011898045229652116,0.059,0.941,0.118,0.3746938775510204,False,n.s.
metacognitive,6,Cognitive,Mental,17,Attention,Mental,-2.1695793206797976e-06,-5.516405710778628e-05,4.445336328405561e-05,0.522,0.478,0.956,0.9663157894736841,False,n.s.
metacognitive,6,Cognitive,Mental,18,SysPrompt (labeled),SysPrompt,6.241371551365752e-05,7.127768277652305e-06,0.00011267761118110492,0.017,0.983,0.034,0.18578571428571428,False,n.s.
metacognitive,7,Social,Mental,8,Embodiment,Physical,-3.2687892981576653e-06,-5.877870654339847e-05,6.12505511802851e-05,0.58,0.42,0.84,0.8987412587412587,False,n.s.
metacognitive,7,Social,Mental,9,Roles,Physical,3.4706456511975855e-05,-2.6207601704027605e-05,0.00010168954254697978,0.129,0.871,0.258,0.5525,False,n.s.
metacognitive,7,Social,Mental,10,Animacy,Physical,-2.7686212407107625e-05,-0.00010250296278039206,4.864904992281947e-05,0.773,0.227,0.454,0.6907722772277228,False,n.s.
metacognitive,7,Social,Mental,11,Formality,Pragmatic,-3.3935990766951546e-05,-0.0001085476191756614,4.878101890233469e-05,0.808,0.192,0.384,0.6528,False,n.s.
metacognitive,7,Social,Mental,12,Expertise,Pragmatic,-7.884732271524916e-05,-0.00013542591608308008,-9.499253047526287e-06,0.989,0.011,0.022,0.153,False,n.s.
metacognitive,7,Social,Mental,13,Helpfulness,Pragmatic,-2.195424153598463e-05,-0.00010051908486954672,5.9231404857438416e-05,0.712,0.288,0.576,0.7494406779661017,False,n.s.
metacognitive,7,Social,Mental,14,Biological,Control,2.9292182858222626e-05,-2.4873113522885435e-05,8.999855307056287e-05,0.145,0.855,0.29,0.5546249999999999,False,n.s.
metacognitive,7,Social,Mental,15,Shapes,Control,2.9066637791946317e-06,-6.965191607677481e-05,7.858673846538164e-05,0.468,0.532,0.936,0.9663157894736841,False,n.s.
metacognitive,7,Social,Mental,17,Attention,Mental,-5.4302560720832656e-05,-0.0001052965664004467,1.1938941906272394e-05,0.946,0.054,0.108,0.36586956521739133,False,n.s.
metacognitive,7,Social,Mental,18,SysPrompt (labeled),SysPrompt,1.0280734113504635e-05,-5.028255076003962e-05,7.683663846395862e-05,0.394,0.606,0.788,0.8865000000000001,False,n.s.
metacognitive,8,Embodiment,Physical,9,Roles,Physical,3.797524581013352e-05,-2.2076800245523415e-05,9.23251848478915e-05,0.081,0.919,0.162,0.4488,False,n.s.
metacognitive,8,Embodiment,Physical,10,Animacy,Physical,-2.4417423108949962e-05,-8.906255896975184e-05,3.6903155725819185e-05,0.772,0.228,0.456,0.6907722772277228,False,n.s.
metacognitive,8,Embodiment,Physical,11,Formality,Pragmatic,-3.0667201468793874e-05,-0.00010609633382956856,4.5389629461606545e-05,0.801,0.199,0.398,0.6618913043478262,False,n.s.
metacognitive,8,Embodiment,Physical,12,Expertise,Pragmatic,-7.55785334170915e-05,-0.00013045688102527464,-7.303800546263795e-06,0.987,0.013,0.026,0.16574999999999998,False,n.s.
metacognitive,8,Embodiment,Physical,13,Helpfulness,Pragmatic,-1.8685452237826968e-05,-9.229257624622823e-05,5.927655125655966e-05,0.677,0.323,0.646,0.7844285714285715,False,n.s.
metacognitive,8,Embodiment,Physical,14,Biological,Control,3.256097215638029e-05,-1.6637833765003484e-05,8.260695143117777e-05,0.097,0.903,0.194,0.4711428571428572,False,n.s.
metacognitive,8,Embodiment,Physical,15,Shapes,Control,6.1754530773522975e-06,-6.833456833630604e-05,8.328984273530504e-05,0.441,0.559,0.882,0.937125,False,n.s.
metacognitive,8,Embodiment,Physical,17,Attention,Mental,-5.1033771422675e-05,-0.00010323370274024655,5.107156006908774e-06,0.967,0.033,0.066,0.27291891891891895,False,n.s.
