experiment,subject,condition,word_count,question_count,demir_modal_rate,demir_verb_rate,demir_adverb_rate,demir_adjective_rate,demir_quantifier_rate,demir_noun_rate,demir_total_rate,fung_interpersonal_rate,fung_referential_rate,fung_structural_rate,fung_cognitive_rate,fung_total_rate,nonfluency_rate,liwc_filler_rate,disfluency_rate,like_rate,filler_rate,hedge_rate,tom_rate,politeness_rate,sentiment,quality,connectedness
Exp1_Human,sub-016,hum,93.7,0.3,0.009263866331932338,0.022345955914432808,0.01651416161564966,0.0006097560975609756,0.009739866401482403,0.0006172839506172839,0.05909089031167547,0.08556829832428291,0.07079243302398608,0.07519163284934068,0.05149155445854845,0.15562423128559616,0.008303981613352801,0.001089891975308642,0.009393873588661443,0.03315996985393256,0.06099781835168031,0.021112247100700535,0.000993034638554217,0.00030022446689113353,0.7288058333333334,2.6,2.5625
Exp1_Human,sub-017,bot,106.4,0.5,0.009715663385408633,0.02652879621013825,0.007488907947091379,0.0008671162825168605,0.0048474780198080976,0.0017122412471249683,0.051160203092088186,0.09498564613181613,0.0379083542085748,0.03378533422930114,0.06040187649996413,0.12509438845212018,0.0022865684451050306,0.023081239581798176,0.02536780802690321,0.022150806130882147,0.0418995155251876,0.025417531481434226,0.00788209018306305,0.0015513392857142857,0.5653741666666667,3.1,2.25
Exp1_Human,sub-017,hum,93.9,0.3,0.007982644146158957,0.0244079289132048,0.010314736868984762,0.0003676470588235294,0.010978646367960618,0.0,0.05405160335513267,0.09565793996697798,0.03751158667205466,0.041766068765334834,0.05548231066866889,0.12724260647311664,0.0036538777532566353,0.02442889548646888,0.028082773239725516,0.01862934300505562,0.047917627787725445,0.022962587693290345,0.007837911394959023,0.004412558705527822,0.39404874999999995,3.2,2.3
Exp1_Human,sub-018,bot,94.6,0.05,0.010173318612231832,0.019768775298318112,0.010373411232256737,0.0,0.01375370214643914,0.0011379618974555685,0.05520716918670139,0.06044103072533251,0.04469030310378656,0.04150324827735945,0.020917461992213386,0.1010467136791073,0.002172993128875482,0.0006097560975609756,0.0027827492264364574,0.008371656471521867,0.018092218601237685,0.01205157301426389,0.0,0.00015672091621458706,0.6572033333333334,2.466666666666667,2.05
Exp1_Human,sub-018,hum,106.7,0.0,0.007931057674415497,0.02290941074519319,0.01111941114910715,0.0,0.012024048686068791,0.0007009803921568627,0.0546849086469415,0.057422506466214274,0.06749770227316872,0.05116446270790148,0.021232445904550215,0.1227379048045305,0.0008768115942028986,0.0013913813804810426,0.0022681929746839412,0.011836094000887785,0.020899811669260575,0.00947253420724748,0.0005952380952380952,0.0006024096385542169,0.6212091666666667,2.625,2.3
Exp1_Human,sub-019,bot,126.3,1.25,0.008029834578998588,0.02499280724975288,0.008992594828362815,0.00035211267605633805,0.0038849198452504214,0.002285347584192821,0.04853761676261386,0.08781048148973392,0.05530773962562839,0.05943472870187061,0.04010352439062822,0.1415548768243982,0.000970873786407767,0.017865474998024468,0.018836348784432237,0.01428104589262821,0.04435738346979656,0.01433754245956261,0.016283388984036227,0.012980952261463665,0.7235695833333333,2.8,2.4
Exp1_Human,sub-019,hum,117.3,0.9,0.008540156715146161,0.022095891309553296,0.009447015383859543,0.0002325581395348837,0.004809858996903402,0.0006976744186046512,0.04582315496360194,0.0924596063957854,0.05746994142087371,0.06779513845886162,0.04726155768736004,0.14758791899406126,0.003221279944046162,0.01417930880156735,0.017400588745613513,0.021610871102531865,0.04948149685597263,0.016055387563593586,0.00973256324487965,0.0041307604714428976,0.789585,2.8,2.1
Exp1_Human,sub-020,bot,150.3125,0.0625,0.006958643732958212,0.03136997128399875,0.006112382736980946,0.0005341880341880342,0.006446857852937022,0.0,0.05142204364106297,0.0759782623891293,0.07191687143391802,0.054139346405337886,0.03926135413455245,0.14000862973623882,0.0017633676716361354,0.0006442103868574457,0.002407578058493581,0.01813256084943837,0.03872339879722532,0.0240316751218765,0.0010033700980392156,0.0010580647176411794,0.7829166666666667,3.1875,2.875
Exp1_Human,sub-020,hum,161.4375,0.0625,0.00908141153810673,0.022499556523944288,0.007202926033737997,0.0004464285714285714,0.006879865141212081,0.001045598908187324,0.04715578671661699,0.062102397056583714,0.0706330565340367,0.05936530428236838,0.03478790258017219,0.12832674844800382,0.0016637480456982592,0.0009451335601176958,0.002608881605815955,0.008825639699289027,0.026457846711634155,0.021975759082094648,0.001007859600587022,0.0006408556056643437,0.8100406250000001,3.0,2.625
Exp1_Human,sub-021,bot,36.35,0.2,0.009426784746584524,0.01516526678009555,0.0144992554370371,0.0,0.005503167641325536,0.0,0.04459447460504271,0.08138544420960239,0.03136246557802754,0.04322592467010576,0.028977431725147513,0.10790180292280986,0.008866675315689328,0.004506150126156435,0.013372825441845763,0.016513418190469774,0.037424673678045355,0.008284518460786112,0.0016129032258064516,0.010175437433722163,0.22720616666666665,2.0,1.85
Exp1_Human,sub-021,hum,42.65,0.05,0.012190309071172915,0.02131803013989355,0.02019961581310979,0.0,0.0017857142857142857,0.0,0.05549366930989054,0.07612959967971453,0.0438708218978101,0.046549891299414455,0.028123931780014218,0.11991849273857332,0.005851271437019514,0.0037990575690161734,0.009650329006035688,0.02316425286516069,0.049051634921161914,0.005095434971662215,0.0010416666666666667,0.0010416666666666667,0.13320225000000002,2.5,2.4
Exp1_Human,sub-022,bot,133.25,0.2,0.008943887601015357,0.022558150862970288,0.007856231409023225,0.0009618941916389196,0.006998361223985615,0.0,0.04731852528863341,0.0784148716063272,0.06697020023333172,0.05310362569121435,0.033485929378732564,0.1484023338846267,0.0014846538472003852,0.0010857953161429515,0.002570449163343337,0.026411228748837355,0.03619310225316112,0.004472824208504869,0.0008760618932038835,0.00041666666666666664,0.7445083333333333,2.75,2.55
Exp1_Human,sub-022,hum,141.9,0.3,0.015518151244731956,0.021096169574709084,0.0131848155703952,0.0,0.005002492464294231,0.0011401887872476107,0.05594181764137809,0.07243859644319413,0.06669848189356646,0.05906238651009684,0.030337058300778395,0.1425363853457158,0.0014784480479176584,0.0,0.0014784480479176584,0.022620447594649144,0.03445458342404602,0.008809752603861179,0.0009344598054275474,0.001531279178338002,0.800435,2.6,2.45
Exp1_Human,sub-023,bot,110.1,0.4,0.006212062065219673,0.02778567931434959,0.012906622449952068,0.0,0.003337416135826829,0.000364963503649635,0.050606743468997795,0.08785476472499251,0.05037475665758956,0.03987639947596179,0.04676731466688362,0.12531235147092518,0.002606902578708397,0.0,0.002606902578708397,0.020366811861584472,0.033005282251701296,0.02268231976459854,0.00042016806722689073,0.0011334367362286143,0.682325,2.5,2.45
Exp1_Human,sub-023,hum,128.2,0.45,0.007045517911500221,0.028835600302573854,0.012996711131220168,0.0008152173913043478,0.0021953409729458715,0.0,0.05188838770954446,0.09422163299807765,0.04871665857025296,0.0407633899498571,0.058497241333134276,0.12930436571515078,0.0015140446905789167,0.00041666666666666664,0.0019307113572455833,0.030988208518356698,0.04123451235071694,0.029173599769535836,0.0005706484641638226,0.0014306847242000827,0.72432,2.5,2.55
Exp2_LLM,s001,bot,300.95,1.9,0.01538425975660078,0.01262338117129202,0.006962333512436687,0.0016145725827788847,0.0031153079004440087,0.0022780995372148217,0.0419779544607672,0.01622858494304532,0.058973737482357715,0.0580917915600726,0.007532148570908078,0.07091417515052566,0.0034504343070515036,0.0,0.0034504343070515036,0.002818014735468665,0.007998783666184835,0.0018602076003600306,0.0014704801690530638,0.017319771515088875,0.877521,3.8,3.85
Exp2_LLM,s001,hum,271.05,2.5,0.006882091971603596,0.013225170469040894,0.009233192126687776,0.0005232305688232739,0.001749949705632482,0.0015488812411970812,0.03316251608298511,0.02640471553568991,0.052658580859311646,0.054775821176085315,0.01157106385714842,0.07008865061908655,0.003389458492354428,0.0007600414156328705,0.004149499907987299,0.005876710486800868,0.013861716052886011,0.0017065727153658331,0.0015945377964353574,0.02052817480727822,0.86846,3.9,3.95
Exp2_LLM,s002,bot,296.8,1.25,0.013749508850815212,0.013063139254575373,0.005921253526989512,0.0016963013343697369,0.0021800634455933924,0.0028211235110309593,0.03943138992337419,0.012408691098107941,0.060405887008738945,0.0586252444863156,0.005859038181817042,0.06990693822086688,0.0019825073897901616,0.000533586640397786,0.0025160940301879476,0.0028973299435185347,0.006454144686182553,0.001315222353884689,0.001129158666443631,0.012073661426784042,0.903721,3.95,3.95
Exp2_LLM,s002,hum,238.75,3.15,0.010933814235522966,0.013099363331680592,0.013201052097720614,0.0009211184473789516,0.0014260485102576893,0.0011678981937602625,0.04074929481632107,0.023793823076742042,0.05032987012390695,0.043668001733612787,0.00924792426800128,0.06619453459157026,0.0020706057991774205,0.00045706313509911707,0.0025276689342765375,0.00521052748674694,0.011671842032951902,0.0017728857417146436,0.0019584432385662495,0.022251835239074036,0.798898,3.75,3.75
Exp2_LLM,s003,bot,278.75,1.8,0.011577825658394648,0.01440396192327272,0.00697132754785817,0.0009831627173410551,0.0018375242176857693,0.0038229878719292397,0.0395967899364816,0.014552666370649258,0.05882728375862225,0.05182984175425437,0.005240499419772405,0.06616284745521266,0.002070420026661025,0.0,0.002070420026661025,0.001900966995285586,0.005682626995662357,0.0019024280102264794,0.0012021756727868705,0.018027052354657257,0.8858710000000001,3.85,3.85
Exp2_LLM,s003,hum,258.3,2.5,0.011631920307765286,0.010208099012398626,0.011017825190332255,0.0005647917195231087,0.0026872767229606403,0.0010865473158731492,0.037196460268853065,0.020214758952630252,0.05861454819795636,0.05599747034817363,0.00774099615123359,0.07130014786998638,0.0018164557326335582,0.0,0.0018164557326335582,0.005021320400520146,0.011917576918755956,0.0008934776744158469,0.0011279718114497637,0.021411735974538885,0.8175979999999999,3.9,3.95
Exp2_LLM,s004,bot,312.05,1.55,0.008134290371211751,0.010751337173902035,0.007305453584384882,0.0011690465638009313,0.0014623840767914328,0.002221482370120932,0.031043994140211962,0.016484938911955585,0.05947907966754129,0.054188299264477734,0.007750714648194028,0.07012924886477545,0.0021298273031309647,0.0,0.0021298273031309647,0.0047572774281269496,0.008953751979139671,0.0008671036395854788,0.0009939566784595163,0.014057574657299569,0.8911960000000001,3.95,3.9
Exp2_LLM,s004,hum,220.8,2.2,0.010768649989732676,0.015168341976665112,0.012777138879793338,0.00030098734679879423,0.002238689877481306,0.0009196018407827903,0.04217340991125402,0.02575144151293175,0.05078030977381517,0.04762781246823739,0.01065186095009235,0.06891943537082544,0.0023170265013992978,0.0,0.0023170265013992978,0.006154639732937987,0.011552815662324505,0.003099798026662723,0.0016476099750812405,0.03114051003119756,0.810551,3.7,3.7
Exp2_LLM,s005,bot,287.2,1.85,0.011163448188843263,0.012132534194857866,0.010784275755903527,0.0010791171477079798,0.002015522996245135,0.0031000378086352594,0.04027493609219303,0.017400223848872055,0.058203639942398286,0.05585828764072885,0.007421648202941086,0.06991985120916888,0.0027840050859860043,0.0,0.0027840050859860043,0.004637643116955083,0.008730560933844052,0.00013333333333333334,0.0014471225100365936,0.019682117438634794,0.86919,3.85,3.85
Exp2_LLM,s005,hum,285.35,2.8,0.009745132482957542,0.018063939634138326,0.011365828381733611,0.0003155577299412916,0.0017444111407455168,0.0014604313343342316,0.04269530070385052,0.024665178798787813,0.0564062513137117,0.05283812412849905,0.011748690598556839,0.07284276642425876,0.0035069623724353583,0.0003461538461538462,0.0038531162185892046,0.006962332154598199,0.01267188131791347,0.0020430199814207494,0.0020345775403539856,0.016046482501174488,0.8782679999999999,3.85,3.9
Exp2_LLM,s006,bot,324.65,1.85,0.010033681383593054,0.015058856024511397,0.005784114975369988,0.0012598835428124853,0.002459774877843696,0.002011160268199337,0.03660747107232996,0.015048938036824815,0.058490557845355264,0.05472164157212582,0.005958686517169001,0.06711227075672106,0.002676868104751665,0.00021929824561403506,0.0028961663503657,0.0017506315038182882,0.006440242949850688,0.0013957206919228732,0.0021429999030858514,0.01605761933819606,0.913472,3.9,3.95
Exp2_LLM,s006,hum,271.8,2.7,0.011489703362121479,0.012446018118675285,0.010617070661023133,0.0010317731184571626,0.0024666118786153004,0.0017554883001238356,0.03980666543901619,0.02374408808175928,0.06021399175115124,0.05574235697023171,0.009523850290917556,0.07657901062250914,0.002046354358727835,0.0,0.002046354358727835,0.006342276514286128,0.01286201138281671,0.001470835601089984,0.0015274406921927009,0.015689099779797232,0.838252,3.9,3.9
Exp2_LLM,s007,bot,304.75,2.2,0.011236746065402408,0.009974078066652275,0.012961207102446009,0.0008806440271946229,0.0027885797593789553,0.0016712891481819713,0.039512544169256245,0.015302932067923982,0.059563314782545076,0.060147966314233636,0.006046767321894341,0.07074014540222087,0.00217781654460741,0.00015479876160990713,0.0023326153062173173,0.003227500085788948,0.008115026218960713,0.0013020279608155026,0.0009090990678217694,0.013799786941287773,0.929578,3.95,3.95
Exp2_LLM,s007,hum,298.8,2.5,0.010470341080991052,0.014140664362430588,0.008643194981160575,0.0009493497926875236,0.0028935907209590175,0.002165018811762628,0.03926215974999138,0.019058135971948824,0.057295397246624725,0.05454812672159193,0.008070909594448037,0.07000947546523359,0.002500804996005309,0.0,0.002500804996005309,0.004702090935848616,0.00957476467900225,0.000992083141502301,0.0012862968887234257,0.016900630913860896,0.8381719999999999,3.9,3.9
Exp2_LLM,s008,bot,289.05,1.55,0.013663293454985067,0.013990892122999709,0.007024969389056139,0.00031393086642953996,0.0017806838554894956,0.0026943231421761617,0.039468092831136115,0.017223960716306864,0.0677774305194234,0.06237856559719059,0.006575325733059573,0.07926000125068226,0.0030550822894422564,0.0,0.0030550822894422564,0.0031180637118286463,0.008349252143100911,0.0003972541372404343,0.001198992768975614,0.016179298757929454,0.83798,3.75,3.8
Exp2_LLM,s008,hum,259.65,1.95,0.006713219235326351,0.013631637147246332,0.012384751623351665,0.0,0.001893514441406715,0.0011314909366677973,0.035754613383998865,0.024638773198789137,0.05098566547329427,0.05121420517057342,0.009455839664982413,0.06789960300310705,0.003938477201757629,0.0005538131163290102,0.004492290318086639,0.004454417521952848,0.011713064422463759,0.0014412738126260308,0.001464571185347654,0.0221444143600709,0.8833270000000001,3.9,3.9
