Subject,bot,hum
s001,0.0089914826219867,0.011791300780195711
s002,0.009958145813553669,0.015354605228748373
s003,0.009972729395381524,0.011052933491227815
s004,0.008825493339950643,0.00956650926344287
s005,0.010750171248378333,0.013981562182076898
s006,0.008460788470160156,0.014799212058002553
s007,0.012754040157320823,0.011297679096610112
s008,0.010087329799596647,0.014584032686874995
s009,0.01039343140274379,0.012006126041718364
s010,0.011971554434525085,0.012884015914366402
s011,0.00966914962985691,0.010833450586460576
s012,0.008464844581947534,0.011456711192775786
s013,0.00885109478820593,0.010062992082867248
s014,0.01042077187628791,0.01349897286703112
s015,0.009332729511307133,0.012308414828832954
s016,0.009180827205215845,0.01286016282007929
s017,0.010872752161323775,0.010347205502150604
s018,0.01048866444699957,0.014647203217192001
s019,0.010538925900310574,0.01545818784807751
s020,0.009805868951330081,0.0141974701515738
s021,0.009483264384608687,0.011131121074786617
s022,0.00976212818235802,0.01738789701107889
s023,0.009595816916570831,0.011941268962288658
s024,0.0075643702148220126,0.013863872934980419
s025,0.01305489570783723,0.012983347206709637
s026,0.00968338002338965,0.013004770701798724
s027,0.011718662148910288,0.011927504477700569
s028,0.008925371625508948,0.011117898187338032
s029,0.012855791476118199,0.011931548974677155
s030,0.010995571555387766,0.012248699111601697
s031,0.01029966235099334,0.014259482109540884
s032,0.011239969229098283,0.012903061972894623
s033,0.010617004413940501,0.010728790110000809
s034,0.010631185457897843,0.013315571360222711
s035,0.012790100161343803,0.010272432596293776
s036,0.009948454374842668,0.015079893215649781
s037,0.011050359206612303,0.013176711118067667
s038,0.01323120214368629,0.013753890053486326
s039,0.013094598993587243,0.012966634126500795
s040,0.008217775578927692,0.015513988216800355
s041,0.011030751985761166,0.011653131024383949
s042,0.009590287659029428,0.014598103951588526
s043,0.008041815355241106,0.012447652656582747
s044,0.010644592942456486,0.013813524674723281
s045,0.011178631858705814,0.011026239632837298
s046,0.01239766206507367,0.01129332012136312
s047,0.0098752711006931,0.01232070933432418
s048,0.0090412980726111,0.00978171364614706
s049,0.010800909424368711,0.01374574673925123
s050,0.0122583111041544,0.012374671736867716
