Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.008235006102786185,0.009747959141187213,0.012619961085164675,0.010962640475226746
s002,0.01162945524523961,0.008286836381867725,0.01862113083851893,0.012088079618977812
s003,0.010168877729319578,0.00977658106144347,0.01249883265965426,0.009607034322801366
s004,0.00856593977635021,0.009085046903551074,0.010511422533617665,0.008621595993268078
s005,0.009838757444319678,0.011661585052436987,0.01769980732692063,0.010263317037233165
s006,0.009979676933369272,0.006941900006951039,0.014191511931386623,0.015406912184618484
s007,0.01279536900787289,0.012712711306768758,0.01254901774736955,0.010046340445850675
s008,0.010299657182451585,0.00987500241674171,0.015176863544124961,0.01399120182962503
s009,0.012658210257671595,0.008128652547815982,0.014328955696325123,0.009683296387111602
s010,0.01164995903430765,0.012293149834742518,0.01288774423793893,0.012880287590793873
s011,0.010443033003837922,0.008895266255875896,0.010549789640957158,0.011117111531963994
s012,0.008894075079348546,0.008035614084546523,0.012372343539775416,0.010541078845776153
s013,0.009470414052684718,0.008231775523727142,0.010473304277782544,0.00965267988795195
s014,0.014938114735106813,0.005903429017469007,0.013698036772083467,0.013299908961978772
s015,0.009699717541182816,0.008965741481431453,0.013728583776020901,0.010888245881645007
s016,0.010181969609177938,0.00817968480125375,0.011406736709895438,0.014313588930263143
s017,0.011617442784890615,0.010128061537756937,0.008817014208019319,0.01187739679628189
s018,0.011179773209737485,0.009797555684261655,0.01572863368800559,0.013565772746378414
s019,0.011499229555669763,0.009578622244951384,0.018569789008447243,0.01234658668770778
s020,0.010660505803113441,0.008951232099546721,0.013795050313509168,0.014599889989638433
s021,0.010425365471757202,0.00854116329746017,0.011038001251275653,0.011224240898297582
s022,0.013371184273851833,0.006153072090864204,0.01646391956988248,0.018311874452275303
s023,0.011524996377927716,0.007666637455213949,0.012583077434211552,0.011299460490365763
s024,0.008317393218907981,0.006811347210736043,0.01586659218667832,0.011861153683282517
s025,0.015727393043177534,0.01038239837249693,0.013973675693744034,0.011993018719675239
s026,0.010346346133511819,0.009020413913267479,0.015365401204969828,0.010644140198627623
s027,0.013897360521183583,0.009539963776636995,0.0107225665446891,0.013132442410712033
s028,0.009048604714448145,0.00880213853656975,0.013646892202541562,0.008588904172134502
s029,0.018858675819355606,0.006852907132880793,0.01347918423866321,0.0103839137106911
s030,0.0131396008151444,0.008851542295631131,0.010785941039347866,0.013711457183855526
s031,0.010801554087653733,0.009797770614332943,0.015868654659033015,0.012650309560048756
s032,0.013701813714771572,0.008778124743424993,0.01660899677179849,0.009197127173990752
s033,0.011668364483036266,0.009565644344844733,0.011990872289017473,0.009466707930984143
s034,0.011537859112742863,0.009724511803052824,0.013769565001801693,0.012861577718643729
s035,0.01523714630196249,0.010343054020725115,0.011891336066085355,0.0086535291265022
s036,0.009654103643308749,0.010242805106376587,0.015123888406131157,0.01503589802516841
s037,0.01250394940003999,0.00959676901318462,0.014786477905849683,0.011566944330285654
s038,0.016120386622862595,0.010342017664509979,0.01687510330450569,0.010632676802466958
s039,0.01501997354407901,0.011169224443095477,0.01276671573434511,0.013166552518656479
s040,0.007115156611635199,0.009320394546220185,0.018381046372485683,0.012646930061115023
s041,0.011940272864879422,0.01012123110664291,0.014096684514883558,0.009209577533884343
s042,0.0098059839806089,0.009374591337449955,0.01602011910867393,0.013176088794503122
s043,0.0070672795703383825,0.009016351140143831,0.011848037184302463,0.01304726812886303
s044,0.012760539324559173,0.008528646560353797,0.018197162932736946,0.009429886416709615
s045,0.010509070528541616,0.011848193188870013,0.013075991599023533,0.008976487666651062
s046,0.01348191422803625,0.011313409902111094,0.014736364753205871,0.007850275489520369
s047,0.011517179488224892,0.008233362713161309,0.013936557280711324,0.010704861387937036
s048,0.0085902952198658,0.009492300925356401,0.014108478587454731,0.005454948704839391
s049,0.01229606354140166,0.009305755307335762,0.014634487622766541,0.01285700585573592
s050,0.013661896563289653,0.01085472564501915,0.013161574043638278,0.011587769430097157
