Subject,bot,hum
s001,0.006258019269072517,0.01122260970117045
s002,0.006453619312044707,0.011329368407972934
s003,0.005559473982859528,0.01002944271626528
s004,0.011370295465953029,0.01323797060173235
s005,0.006624137188014304,0.011969625811018302
s006,0.006836094818752398,0.01046388564560568
s007,0.0072765745903169135,0.014638935116492642
s008,0.004173676959636868,0.013361968931853563
s009,0.006033554621434017,0.013946167409874139
s010,0.007843437472346948,0.009800007967324215
s011,0.006555629107487878,0.010928046926025668
s012,0.007825801552383948,0.009924014494585688
s013,0.006530459442753135,0.017683911250801862
s014,0.007589546244776361,0.013273281388042027
s015,0.007973650281634765,0.013061457147798449
s016,0.004756221813051511,0.012401355726103427
s017,0.007632968802151686,0.01354166791594942
s018,0.006635231104037965,0.011261159513202975
s019,0.010213873521599104,0.01308039259587242
s020,0.007985416239572753,0.01064343755635061
s021,0.008235627443229346,0.013469617051073808
s022,0.007108264610728559,0.013078394866725278
s023,0.008875722595366642,0.009733669430492954
s024,0.006887414405122631,0.02011331625528533
s025,0.005168716243387353,0.013818288254767538
s026,0.005833958151549064,0.013846071296333598
s027,0.007532888056035322,0.010616521677949086
s028,0.005931388525784882,0.011178343213503972
s029,0.006341440692915935,0.016843205414274868
s030,0.009992684364792719,0.013140813649654607
s031,0.007030155877500802,0.013024185995601852
s032,0.006544141445459257,0.011553978161929832
s033,0.007657467611273096,0.01757821568915706
s034,0.006912770860123902,0.015474408933020354
s035,0.009180962869866475,0.011958252819866486
s036,0.008285099734852324,0.010614215733666315
s037,0.004581431106142688,0.013895136770932038
s038,0.008393290595848417,0.010005510982166638
s039,0.006064196953177705,0.016494118326892303
s040,0.0075805148288557635,0.02262029566421455
s041,0.006366143880284361,0.01426196342476077
s042,0.005225779785510186,0.012290960089138088
s043,0.006723134306910254,0.015091522426799038
s044,0.006140885197681867,0.010634364721129956
s045,0.009494156969272215,0.013784160351275342
s046,0.005301469843663338,0.009796347590395653
s047,0.007835071124748277,0.01022530579631887
s048,0.0062508169708885035,0.014730924013662163
s049,0.006988451497919084,0.011625605229852202
s050,0.006888296538990676,0.014970364437200297
