probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,12,Expertise,Pragmatic,18,SysPrompt (labeled),SysPrompt,-0.0001302663643762782,-0.00019677077579602204,-6.17321913553821e-05,0.998,0.002,0.004,0.013021276595744681,True,*
metacognitive,13,Helpfulness,Pragmatic,14,Biological,Control,0.0001164881251371842,-1.4526528205377682e-05,0.0002613007434764467,0.04,0.96,0.08,0.14926829268292682,False,n.s.
metacognitive,13,Helpfulness,Pragmatic,15,Shapes,Control,-4.775538910003819e-05,-0.00022820984134772708,0.0001255536379130768,0.696,0.304,0.608,0.7211162790697675,False,n.s.
metacognitive,13,Helpfulness,Pragmatic,17,Attention,Mental,-0.00010298210188323099,-0.0002556832421212644,6.070987846564749e-05,0.882,0.118,0.236,0.35056310679611646,False,n.s.
metacognitive,13,Helpfulness,Pragmatic,18,SysPrompt (labeled),SysPrompt,-0.0001822206521528984,-0.00030971020490903867,-4.249672102373406e-05,0.992,0.008,0.016,0.04371428571428571,True,*
metacognitive,14,Biological,Control,15,Shapes,Control,-0.0001642435142372224,-0.00032317244042207754,-1.976578693358753e-05,0.989,0.011,0.022,0.05705084745762711,False,n.s.
metacognitive,14,Biological,Control,17,Attention,Mental,-0.0002194702270204152,-0.00029917566642124885,-0.00014499871185637145,1.0,0.0,0.0,0.0,True,***
metacognitive,14,Biological,Control,18,SysPrompt (labeled),SysPrompt,-0.00029870877729008263,-0.00035829061918119616,-0.00023779430039528877,1.0,0.0,0.0,0.0,True,***
metacognitive,15,Shapes,Control,17,Attention,Mental,-5.5226712783192796e-05,-0.00023500763869585884,0.0001218185030362066,0.72,0.28,0.56,0.68544,False,n.s.
metacognitive,15,Shapes,Control,18,SysPrompt (labeled),SysPrompt,-0.00013446526305286018,-0.0002808015906455757,2.210021421038567e-05,0.949,0.051,0.102,0.18146511627906978,False,n.s.
