probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,0,Baseline,Control,1,Phenomenology,Mental,2.632229742465198e-05,-9.624333314301087e-05,0.00018903759161199773,0.398,0.602,0.796,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,2,Emotions,Mental,4.940232816061027e-05,-6.82224714316632e-05,0.0002082752836691214,0.255,0.745,0.51,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,3,Agency,Mental,2.5245092967058798e-05,-9.706528453451766e-05,0.00018842151941139611,0.401,0.599,0.802,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,4,Intentions,Mental,-3.8580395910909586e-05,-0.00016187413435429817,0.00013795439564187817,0.725,0.275,0.55,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,5,Prediction,Mental,-1.430773177077301e-05,-0.00013291640631053837,0.0001506623376091506,0.633,0.367,0.734,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,6,Cognitive,Mental,-2.533530139972011e-05,-0.0001541690144309292,0.00013718854379848,0.659,0.341,0.682,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,7,Social,Mental,-3.7935355904456244e-05,-0.00016141606534077077,0.00013021679031801313,0.731,0.269,0.538,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,8,Embodiment,Physical,1.8892351781011542e-05,-9.823390226833808e-05,0.00017811501578028906,0.446,0.554,0.892,0.9961276595744681,False,n.s.
metacognitive,0,Baseline,Control,9,Roles,Physical,2.5642575541889473e-05,-0.00010387523882464324,0.00019432370780883492,0.402,0.598,0.804,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,10,Animacy,Physical,2.2108246653250906e-05,-0.00013193289628272357,0.00019517815499317718,0.399,0.601,0.798,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,11,Formality,Pragmatic,-3.841139878137451e-05,-0.00018646351703041582,0.00014428797857129805,0.698,0.302,0.604,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,12,Expertise,Pragmatic,-8.954409357703648e-06,-0.00013087650634762495,0.00015727167038113733,0.595,0.405,0.81,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,13,Helpfulness,Pragmatic,-7.41359728311913e-06,-0.00018426244744560192,0.00017603007511179944,0.547,0.453,0.906,0.9961276595744681,False,n.s.
metacognitive,0,Baseline,Control,14,Biological,Control,-3.367806548151209e-06,-0.00012284643382037046,0.0001567247671252367,0.586,0.414,0.828,0.9796567164179104,False,n.s.
metacognitive,0,Baseline,Control,15,Shapes,Control,4.051838125015435e-05,-9.952782278942593e-05,0.00022247323725132354,0.332,0.668,0.664,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,17,Attention,Mental,-1.4611624485453125e-05,-0.00013509269383857916,0.00014190501570767765,0.611,0.389,0.778,0.9758267716535434,False,n.s.
metacognitive,0,Baseline,Control,18,SysPrompt (labeled),SysPrompt,4.5686836758862594e-05,-6.915073896596404e-05,0.00020964276953791468,0.285,0.715,0.57,0.9758267716535434,False,n.s.
metacognitive,1,Phenomenology,Mental,2,Emotions,Mental,2.3080030735958296e-05,-3.0635717511557385e-05,9.239929390307369e-05,0.235,0.765,0.47,0.9758267716535434,False,n.s.
metacognitive,1,Phenomenology,Mental,3,Agency,Mental,-1.077204457593185e-06,-6.975006622316881e-05,6.621141656625623e-05,0.522,0.478,0.956,0.9979999999999999,False,n.s.
metacognitive,1,Phenomenology,Mental,4,Intentions,Mental,-6.490269333556157e-05,-0.00014680681415385865,1.7992962589260033e-05,0.939,0.061,0.122,0.918,False,n.s.
metacognitive,1,Phenomenology,Mental,5,Prediction,Mental,-4.0630029195425e-05,-0.00010949303145010942,3.694150727976106e-05,0.863,0.137,0.274,0.9330491803278688,False,n.s.
metacognitive,1,Phenomenology,Mental,6,Cognitive,Mental,-5.165759882437209e-05,-0.00013591621581248713,2.935281425662561e-05,0.893,0.107,0.214,0.9330491803278688,False,n.s.
metacognitive,1,Phenomenology,Mental,7,Social,Mental,-6.425765332910823e-05,-0.0001354867003803232,1.569108398522604e-05,0.939,0.061,0.122,0.918,False,n.s.
metacognitive,1,Phenomenology,Mental,8,Embodiment,Physical,-7.429945643640442e-06,-8.618048759089433e-05,7.267634070057468e-05,0.571,0.429,0.858,0.9796567164179104,False,n.s.
metacognitive,1,Phenomenology,Mental,9,Roles,Physical,-6.79721882762511e-07,-9.025813290509425e-05,8.453025062295528e-05,0.504,0.496,0.992,0.9979999999999999,False,n.s.
metacognitive,1,Phenomenology,Mental,10,Animacy,Physical,-4.214050771401076e-06,-0.00014046887952919734,0.00010872442226965067,0.494,0.506,0.988,0.9979999999999999,False,n.s.
metacognitive,1,Phenomenology,Mental,11,Formality,Pragmatic,-6.473369620602648e-05,-0.00019962597719776914,5.077340127501889e-05,0.859,0.141,0.282,0.9330491803278688,False,n.s.
metacognitive,1,Phenomenology,Mental,12,Expertise,Pragmatic,-3.527670678235563e-05,-0.00010611916524699203,3.695598302442663e-05,0.84,0.16,0.32,0.9330491803278688,False,n.s.
metacognitive,1,Phenomenology,Mental,13,Helpfulness,Pragmatic,-3.3735894707771115e-05,-0.0001614183288371574,7.346455769336363e-05,0.704,0.296,0.592,0.9758267716535434,False,n.s.
metacognitive,1,Phenomenology,Mental,14,Biological,Control,-2.969010397280319e-05,-9.247778628622309e-05,4.050559714569322e-05,0.832,0.168,0.336,0.9330491803278688,False,n.s.
metacognitive,1,Phenomenology,Mental,15,Shapes,Control,1.4196083825502372e-05,-8.982414701316115e-05,0.00011342773446344458,0.404,0.596,0.808,0.9758267716535434,False,n.s.
metacognitive,1,Phenomenology,Mental,17,Attention,Mental,-4.093392191010511e-05,-0.00010006101083143543,2.1467101011308743e-05,0.898,0.102,0.204,0.9330491803278688,False,n.s.
metacognitive,1,Phenomenology,Mental,18,SysPrompt (labeled),SysPrompt,1.936453933421061e-05,-4.4184678171301555e-05,9.41601288052262e-05,0.304,0.696,0.608,0.9758267716535434,False,n.s.
