probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,3,Agency,Mental,4,Intentions,Mental,-0.00014010372336657474,-0.0004584713098904373,0.0001977183844919399,0.798,0.202,0.404,0.6372371134020619,False,n.s.
metacognitive,3,Agency,Mental,5,Prediction,Mental,-3.4297084440732807e-06,-0.0004719758745155111,0.0004731380530879906,0.504,0.496,0.992,0.9920000000000001,False,n.s.
metacognitive,3,Agency,Mental,6,Cognitive,Mental,-0.00016394434723184578,-0.0005629676100789508,0.0002555280652329271,0.781,0.219,0.438,0.6569999999999999,False,n.s.
metacognitive,3,Agency,Mental,7,Social,Mental,-0.00023663804036994906,-0.0008117173857075021,0.0002519609025246483,0.805,0.195,0.39,0.6372371134020619,False,n.s.
metacognitive,3,Agency,Mental,8,Embodiment,Physical,0.00030756520701737144,7.939272130257281e-06,0.0006356568278406069,0.022,0.978,0.044,0.21037499999999998,False,n.s.
metacognitive,3,Agency,Mental,9,Roles,Physical,0.0002025321491086257,-0.00020115155760728768,0.0005580068537909432,0.129,0.871,0.258,0.52632,False,n.s.
metacognitive,3,Agency,Mental,10,Animacy,Physical,0.00014734491550764912,-0.000287469117984167,0.0005292188069848161,0.252,0.748,0.504,0.7196666666666667,False,n.s.
metacognitive,3,Agency,Mental,11,Formality,Pragmatic,0.00018027122005708358,-0.00016535857216182502,0.0005448933452596802,0.164,0.836,0.328,0.587093023255814,False,n.s.
metacognitive,3,Agency,Mental,12,Expertise,Pragmatic,2.1967503982350155e-05,-0.0003560837605645377,0.0003955858261733027,0.467,0.533,0.934,0.9590738255033558,False,n.s.
metacognitive,3,Agency,Mental,13,Helpfulness,Pragmatic,8.272023490533864e-05,-0.00032361124749840183,0.0004988351259234679,0.332,0.668,0.664,0.8192903225806452,False,n.s.
metacognitive,3,Agency,Mental,14,Biological,Control,0.00034858361723135936,9.485342908423214e-05,0.00066199501978641,0.001,0.999,0.002,0.021857142857142856,True,*
metacognitive,3,Agency,Mental,15,Shapes,Control,4.841059640582478e-05,-0.00033254891250371197,0.0003951321654246765,0.383,0.617,0.766,0.8768955223880598,False,n.s.
metacognitive,3,Agency,Mental,17,Attention,Mental,-0.0002578483311756532,-0.0005918045325572509,0.0001373169380492474,0.926,0.074,0.148,0.3837966101694915,False,n.s.
metacognitive,3,Agency,Mental,18,SysPrompt (labeled),SysPrompt,-0.00026849006897306193,-0.0005985310974698229,7.542598993496037e-05,0.934,0.066,0.132,0.37400000000000005,False,n.s.
metacognitive,4,Intentions,Mental,5,Prediction,Mental,0.00013667401492250145,-0.00035455137604168476,0.0005285128905576648,0.253,0.747,0.506,0.7196666666666667,False,n.s.
metacognitive,4,Intentions,Mental,6,Cognitive,Mental,-2.3840623865271047e-05,-0.000512581140053345,0.00041708481626038786,0.533,0.467,0.934,0.9590738255033558,False,n.s.
metacognitive,4,Intentions,Mental,7,Social,Mental,-9.653431700337434e-05,-0.000662034992518597,0.00037688925711615697,0.617,0.383,0.766,0.8768955223880598,False,n.s.
metacognitive,4,Intentions,Mental,8,Embodiment,Physical,0.0004476689303839462,8.986382341537364e-05,0.0007439139635868633,0.008,0.992,0.016,0.11127272727272727,False,n.s.
metacognitive,4,Intentions,Mental,9,Roles,Physical,0.0003426358724752004,-5.479352005681461e-05,0.0006779290850306532,0.048,0.952,0.096,0.29975510204081635,False,n.s.
metacognitive,4,Intentions,Mental,10,Animacy,Physical,0.0002874486388742239,-0.00017368708300241885,0.0006669493067874961,0.094,0.906,0.188,0.4425230769230769,False,n.s.
metacognitive,4,Intentions,Mental,11,Formality,Pragmatic,0.0003203749434236584,-4.0218365099316556e-05,0.0006373414832233589,0.032,0.968,0.064,0.2348372093023256,False,n.s.
metacognitive,4,Intentions,Mental,12,Expertise,Pragmatic,0.00016207122734892488,-0.00023641716954057228,0.0005248558328575654,0.211,0.789,0.422,0.64566,False,n.s.
metacognitive,4,Intentions,Mental,13,Helpfulness,Pragmatic,0.00022282395827191338,-0.00021566555675819554,0.0005980472665919657,0.133,0.867,0.266,0.5285454545454545,False,n.s.
metacognitive,4,Intentions,Mental,14,Biological,Control,0.0004886873405979341,0.0001860790664264673,0.0007756669259556401,0.0,1.0,0.0,0.0,True,***
metacognitive,4,Intentions,Mental,15,Shapes,Control,0.00018851431977239948,-0.000253418483600878,0.000587452533613692,0.177,0.823,0.354,0.6018,False,n.s.
metacognitive,4,Intentions,Mental,17,Attention,Mental,-0.0001177446078090785,-0.0005073869981230915,0.00024654289882417393,0.717,0.283,0.566,0.7583478260869565,False,n.s.
metacognitive,4,Intentions,Mental,18,SysPrompt (labeled),SysPrompt,-0.00012838634560648717,-0.000507249082193839,0.00020031573436999928,0.749,0.251,0.502,0.7196666666666667,False,n.s.
metacognitive,5,Prediction,Mental,6,Cognitive,Mental,-0.0001605146387877725,-0.0005775608168981615,0.00032185826886111166,0.746,0.254,0.508,0.7196666666666667,False,n.s.
metacognitive,5,Prediction,Mental,7,Social,Mental,-0.00023320833192587578,-0.0007804650152043091,0.0002123240684697351,0.835,0.165,0.33,0.587093023255814,False,n.s.
metacognitive,5,Prediction,Mental,8,Embodiment,Physical,0.0003109949154614447,-2.0029276819695646e-05,0.0007352738942897353,0.036,0.964,0.072,0.2448,False,n.s.
metacognitive,5,Prediction,Mental,9,Roles,Physical,0.00020596185755269897,-0.00020572574976917703,0.0006749884215596511,0.154,0.846,0.308,0.5746829268292684,False,n.s.
