Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.010700000000000001,0.0197,0.00616,0.01474
s002,0.00622,0.02358,0.01268,0.021099999999999997
s003,0.01274,0.024319999999999998,0.019799999999999998,0.02574
s004,0.00938,0.02194,0.00822,0.02612
s005,0.01646,0.02036,0.01622,0.015700000000000002
s006,0.0126,0.01788,0.011139999999999999,0.0276
s007,0.0074399999999999996,0.009720000000000001,0.012199999999999999,0.03444
s008,0.0132,0.01602,0.01042,0.02456
s009,0.00486,0.011279999999999998,0.01102,0.030899999999999997
s010,0.01052,0.02068,0.00898,0.020339999999999997
s011,0.0048000000000000004,0.01476,0.01896,0.018699999999999998
s012,0.01732,0.015960000000000002,0.007940000000000001,0.014079999999999999
s013,0.010920000000000001,0.01268,0.01084,0.02086
s014,0.0124,0.01794,0.00716,0.02566
s015,0.008,0.035539999999999995,0.01874,0.011739999999999999
s016,0.014119999999999999,0.00968,0.0172,0.029380000000000003
s017,0.0077800000000000005,0.014539999999999999,0.011120000000000001,0.035699999999999996
s018,0.01476,0.015220000000000001,0.019280000000000002,0.01732
s019,0.00382,0.014660000000000001,0.01774,0.01626
s020,0.01012,0.02534,0.006900000000000001,0.0138
s021,0.00604,0.02238,0.010820000000000001,0.02538
s022,0.011219999999999999,0.0175,0.01968,0.01784
s023,0.0108,0.03938,0.012960000000000001,0.01544
s024,0.00746,0.02774,0.01626,0.013519999999999999
s025,0.0048,0.01456,0.00932,0.0212
s026,0.0088,0.02418,0.02176,0.01906
s027,0.0053,0.0219,0.01214,0.028159999999999998
s028,0.009899999999999999,0.013519999999999999,0.0151,0.020339999999999997
s029,0.00874,0.0175,0.01538,0.020179999999999997
s030,0.01306,0.02254,0.0060999999999999995,0.01528
s031,0.00996,0.02096,0.01172,0.02086
s032,0.01122,0.020020000000000003,0.018920000000000003,0.013879999999999998
s033,0.00992,0.01746,0.024380000000000002,0.022879999999999998
s034,0.00878,0.01636,0.01916,0.024239999999999998
s035,0.0116,0.030860000000000002,0.01208,0.01264
s036,0.00992,0.01546,0.00856,0.02644
s037,0.01276,0.02196,0.00726,0.021840000000000002
s038,0.00746,0.01406,0.00862,0.02694
s039,0.013779999999999999,0.02138,0.014039999999999999,0.017839999999999998
s040,0.00454,0.011119999999999998,0.02094,0.02038
s041,0.013300000000000001,0.0188,0.011559999999999999,0.01602
s042,0.011899999999999999,0.01278,0.01888,0.01912
s043,0.010960000000000001,0.01692,0.01158,0.0154
s044,0.00598,0.014000000000000002,0.011680000000000001,0.02278
s045,0.00842,0.0161,0.006919999999999999,0.02806
s046,0.0062,0.01732,0.01206,0.02526
s047,0.01012,0.023119999999999998,0.0139,0.01722
s048,0.0141,0.01714,0.0104,0.02556
s049,0.01514,0.02092,0.01234,0.01548
s050,0.00986,0.010780000000000001,0.013959999999999998,0.023799999999999998
