Subject,bot,hum
s001,0.0152,0.01045
s002,0.0149,0.016890000000000002
s003,0.01853,0.022770000000000002
s004,0.01566,0.01717
s005,0.01841,0.015960000000000002
s006,0.01524,0.019370000000000002
s007,0.00858,0.023319999999999997
s008,0.014610000000000001,0.01749
s009,0.008069999999999999,0.02096
s010,0.015600000000000001,0.01466
s011,0.00978,0.01883
s012,0.01664,0.011009999999999999
s013,0.0118,0.01585
s014,0.015170000000000001,0.01641
s015,0.02177,0.01524
s016,0.011899999999999999,0.02329
s017,0.011160000000000002,0.02341
s018,0.014990000000000002,0.0183
s019,0.00924,0.017
s020,0.017730000000000003,0.01035
s021,0.01421,0.0181
s022,0.01436,0.01876
s023,0.025089999999999998,0.014199999999999999
s024,0.0176,0.01489
s025,0.00968,0.015260000000000001
s026,0.01649,0.020409999999999998
s027,0.013600000000000001,0.02015
s028,0.01171,0.01772
s029,0.01312,0.01778
s030,0.0178,0.01069
s031,0.01546,0.01629
s032,0.01562,0.016399999999999998
s033,0.01369,0.023629999999999998
s034,0.012570000000000001,0.0217
s035,0.021230000000000002,0.01236
s036,0.01269,0.0175
s037,0.01736,0.01455
s038,0.01076,0.01778
s039,0.01758,0.01594
s040,0.00783,0.020659999999999998
s041,0.01605,0.01379
s042,0.01234,0.019000000000000003
s043,0.01394,0.01349
s044,0.00999,0.017230000000000002
s045,0.01226,0.017490000000000002
s046,0.01176,0.01866
s047,0.01662,0.015560000000000001
s048,0.01562,0.01798
s049,0.01803,0.01391
s050,0.010320000000000001,0.018879999999999997
