probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,0,Baseline,Control,1,Phenomenology,Mental,5.4497661583764616e-05,-5.155062425040599e-05,0.00015946487208313826,0.151,0.849,0.302,0.4845,False,n.s.
metacognitive,0,Baseline,Control,2,Emotions,Mental,0.00011985283332017292,4.3131962820313885e-05,0.00020757199393507716,0.001,0.999,0.002,0.016105263157894737,True,*
metacognitive,0,Baseline,Control,3,Agency,Mental,7.987393408368221e-05,-2.055431531689034e-05,0.00017674186670498204,0.063,0.937,0.126,0.27939130434782605,False,n.s.
metacognitive,0,Baseline,Control,4,Intentions,Mental,-3.256201151624063e-05,-0.00012641759105772848,6.376934552803204e-05,0.749,0.251,0.502,0.6621206896551723,False,n.s.
metacognitive,0,Baseline,Control,5,Prediction,Mental,2.0253894182969203e-05,-6.581448582697823e-05,0.00011582382448256298,0.338,0.662,0.676,0.789526717557252,False,n.s.
metacognitive,0,Baseline,Control,6,Cognitive,Mental,8.264863510762414e-06,-8.585920137451925e-05,0.00011598083921065202,0.446,0.554,0.892,0.9284081632653061,False,n.s.
metacognitive,0,Baseline,Control,7,Social,Mental,5.690926317444468e-05,-3.23232273007115e-05,0.00015518067843952463,0.131,0.869,0.262,0.453956043956044,False,n.s.
metacognitive,0,Baseline,Control,8,Embodiment,Physical,3.666589373782543e-05,-5.0468408938107585e-05,0.00013156052439841526,0.236,0.764,0.472,0.6359478260869565,False,n.s.
metacognitive,0,Baseline,Control,9,Roles,Physical,4.8449010737169214e-05,-7.773052490780327e-05,0.00015731164308793833,0.198,0.802,0.396,0.5882330097087378,False,n.s.
metacognitive,0,Baseline,Control,10,Animacy,Physical,0.00013638513577603513,5.365247237868572e-05,0.0002220745866758385,0.0,1.0,0.0,0.0,True,***
metacognitive,0,Baseline,Control,11,Formality,Pragmatic,9.06892973273677e-05,-1.653636231031414e-06,0.0001911216809793622,0.029,0.971,0.058,0.17400000000000002,False,n.s.
metacognitive,0,Baseline,Control,12,Expertise,Pragmatic,0.00010720083803784541,2.718563009182939e-05,0.00019874167698174093,0.002,0.998,0.004,0.0306,True,*
