Subject,bot,hum
s001,0.0011863744002963018,0.0017820308839888149
s002,0.0013096159428225103,0.0023051264199788267
s003,0.0018094188646371149,0.001004322677687676
s004,0.0006253017807232263,0.002436928297303247
s005,0.0008456970221676104,0.002585057240768429
s006,0.0018353650860437143,0.0015356458206345872
s007,0.001753187992389604,0.0025056262284193533
s008,0.0006156843342198033,0.0002325581395348837
s009,0.0014434107723392856,0.002202222036373324
s010,0.0007782826019358601,0.0014732474565301056
s011,0.0007700469465175347,0.002152764981923051
s012,0.0008480691405049285,0.002534048145120997
s013,0.0006633139338731443,0.0022313206156880858
s014,0.001069480870324692,0.003064187686305435
s015,0.001671255536491795,0.002215684500564231
s016,0.0019770187801584757,0.002836489946995332
s017,0.0005495222116726368,0.0027052065646276185
s018,0.0006533838831975478,0.0017005257323212714
s019,0.0018735841356751594,0.002162281540158956
s020,0.0003842077371489136,0.002487562074847146
s021,0.000811403993464649,0.0019686436245717528
s022,0.0013052260669117071,0.0013238121771901022
s023,0.0009396137447608035,0.0037006952002225668
s024,0.0004924657971271027,0.0022681564643620223
s025,0.0008452380952380953,0.00338358804708339
s026,0.0008682309958861778,0.0026986374823844794
s027,0.00028057029718159287,0.0013875332184155715
s028,0.0015675880583604892,0.0026538850161266915
s029,0.0012083416564710801,0.0012068971054227569
s030,0.0006555038535413201,0.0030302839969470943
s031,0.0015606209646281417,0.00086636214011256
s032,0.001217454224973022,0.0016858096685274855
s033,0.0015661458673158716,0.002132493008181265
s034,0.0014595677202546217,0.0026141381082466896
s035,0.0009717871013286629,0.0016131504418061486
s036,0.0012288692494319816,0.000974291796543776
s037,0.001274561558688268,0.0013884420568700717
s038,0.001132613827544703,0.0015451116154082964
s039,0.0009862037294310149,0.0012548461166845945
s040,0.0006048405252888577,0.0025961721173363038
s041,0.0005507724426897359,0.0017361025461659118
s042,0.0010888273542102138,0.0012842205105090155
s043,0.0006408345277910496,0.0038070542086994633
s044,0.001627833381304934,0.0024001619707363325
s045,0.0012449635924913554,0.0035036240592450883
s046,0.0018559760993685603,0.002167288350026934
s047,0.0007121794871794871,0.0019037390905511686
s048,0.0003136517765000737,0.0019430027604891728
s049,0.00029383024757040506,0.0026417626697927475
s050,0.0009951787560027944,0.0020953672201182516
