Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.0010496871549503129,0.0013230616456422909,0.002082974297528457,0.0014810874704491725
s002,0.0006617903169627308,0.00195744156868229,0.0017633276841634781,0.002846925155794175
s003,0.0024282608479035944,0.0011905768813706356,0.0002898550724637681,0.0017187902829115837
s004,0.0007038603085114713,0.0005467432529349814,0.0024543357679401596,0.0024195208266663336
s005,0.0016913940443352208,0.0,0.0026597316427958108,0.0025103828387410478
s006,0.002398002899360156,0.0012727272727272726,0.0007109557109557111,0.0023603359303134637
s007,0.0011549737353131653,0.002351402249466043,0.0027257867608928743,0.002285465695945832
s008,0.0,0.0012313686684396067,0.0,0.0004651162790697674
s009,0.001161462650824353,0.0017253588938542183,0.0030412057964178557,0.001363238276328792
s010,0.0013126627648473298,0.00024390243902439024,0.001499203040267062,0.0014472918727931495
s011,0.00102061337355455,0.0005194805194805195,0.0010665343060301043,0.003238995657815998
s012,0.0009818525667241427,0.0007142857142857143,0.0014984377470765855,0.0035696585431654083
s013,0.000559084008097166,0.0007675438596491227,0.002251953292643158,0.002210687938733013
s014,0.0007142857142857143,0.0014246760263636692,0.003977623901519215,0.0021507514710916555
s015,0.0024264069264069267,0.0009161041465766634,0.0019031994250222747,0.0025281695761061873
s016,0.0025739993337934117,0.0013800382265235394,0.0021503583816175984,0.0035226215123730655
s017,0.0010990444233452735,0.0,0.001871298887566011,0.0035391142416892262
s018,0.0006122448979591836,0.000694522868435912,0.0018080863236142738,0.0015929651410282685
s019,0.0032433106111393285,0.0005038576602109904,0.0013214441882460814,0.003003118892071831
s020,0.0007684154742978272,0.0,0.0016292634498516851,0.0033458606998426066
s021,0.00016666666666666666,0.0014561413202626313,0.0009128205128205128,0.003024466736322992
s022,0.0005371304974765681,0.0020733216363468467,0.0017904678840161864,0.0008571564703640175
s023,0.0009839572192513369,0.0008952702702702702,0.002469200609902103,0.004932189790543031
s024,0.0006020775916896332,0.00038285400256457227,0.0016678102379212136,0.002868502690802831
s025,0.0014682539682539684,0.00022222222222222223,0.002857219512189844,0.003909956581976936
s026,0.001254669274685521,0.00048179271708683467,0.0026477320044845003,0.002749542960284459
s027,0.0001550387596899225,0.00040610183467326325,0.0019095202183437477,0.000865546218487395
s028,0.0027351761167209786,0.0004,0.0023621241569070804,0.002945645875346302
s029,0.0008659944706456335,0.0015506888422965267,0.000910569105691057,0.0015032251051544567
s030,0.0009720246562351826,0.00033898305084745765,0.0020147970502947237,0.004045770943599465
s031,0.0016753544833688376,0.001445887445887446,0.00045454545454545455,0.0012781788256796655
s032,0.0016758679916574653,0.0007590404582885784,0.001425117772530352,0.0019465015645246187
s033,0.003132291734631743,0.0,0.001684904793560696,0.0025800812228018344
s034,0.0003508771929824561,0.002568258247526787,0.0029933526263804483,0.002234923590112931
s035,0.0006734129123347452,0.0012701612903225805,0.001824195148845272,0.001402105734767025
s036,0.0016046979583234228,0.0008530405405405406,0.00017699115044247788,0.001771592442645074
s037,0.0014574789125247841,0.001091644204851752,0.001227319843587638,0.0015495642701525052
s038,0.0017754317367220593,0.0004897959183673469,0.0014314897348953076,0.0016587334959212848
s039,0.0,0.0019724074588620298,0.0023402007079454602,0.00016949152542372882
s040,0.0005587632706276774,0.0006509177799500379,0.002029900334267882,0.003162443900404726
s041,0.00021052631578947367,0.0008910185695899981,0.0018892591403865122,0.0015829459519453117
s042,0.0013215941023598213,0.0008560606060606061,0.0012551843851807496,0.001313256635837281
s043,0.0004738015607580825,0.0008078674948240167,0.004959017146973391,0.0026550912704255357
s044,0.0010671476671476672,0.0021885190954622005,0.003192806720747897,0.0016075172207247678
s045,0.0012361118179597965,0.0012538153670229142,0.00467629668781147,0.002330951430678708
s046,0.0017347451952143278,0.001977207003522793,0.0034273073191717265,0.0009072693808821418
s047,0.00041666666666666664,0.0010076923076923077,0.002323142210006617,0.0014843359710957208
s048,0.0004312251216275983,0.000196078431372549,0.0006873385012919897,0.003198667019686356
s049,0.0005876604951408101,0.0,0.0031640087396789356,0.0021195165999065594
s050,0.0008103855232100708,0.0011799719887955183,0.002282896230857253,0.0019078382093792507
