Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.68538,0.64834,0.71686,0.6486
s002,0.7261799999999999,0.6152799999999999,0.7041200000000001,0.6965399999999999
s003,0.6955,0.65352,0.6811,0.6632000000000001
s004,0.72596,0.6567400000000001,0.68308,0.6570199999999999
s005,0.71068,0.65866,0.7144799999999999,0.6475799999999999
s006,0.69572,0.6435599999999999,0.71364,0.65046
s007,0.71276,0.6348400000000001,0.71462,0.67378
s008,0.72958,0.64404,0.6778400000000001,0.64582
s009,0.72024,0.65414,0.71446,0.67096
s010,0.6873999999999999,0.6575799999999999,0.725,0.66762
s011,0.7231000000000001,0.65706,0.6916,0.6629600000000001
s012,0.7378,0.66526,0.68928,0.6739799999999999
s013,0.7312000000000001,0.65212,0.71652,0.64476
s014,0.70044,0.65058,0.7389600000000001,0.62768
s015,0.7154200000000001,0.64342,0.6966800000000001,0.64192
s016,0.7367199999999999,0.63418,0.70782,0.68368
s017,0.74518,0.65158,0.7004,0.67214
s018,0.72576,0.63688,0.71222,0.66584
s019,0.73586,0.6581400000000001,0.7242400000000001,0.66224
s020,0.70706,0.62352,0.73258,0.67336
s021,0.7448999999999999,0.65474,0.6861,0.68418
s022,0.7387600000000001,0.66862,0.70428,0.63542
s023,0.7168399999999999,0.6368,0.7084999999999999,0.6506399999999999
s024,0.7200799999999999,0.6361399999999999,0.73232,0.70864
s025,0.6959399999999999,0.64042,0.7194400000000001,0.65618
s026,0.6794800000000001,0.62182,0.7243999999999999,0.6649200000000001
s027,0.67884,0.67522,0.7199599999999999,0.67096
s028,0.7194799999999999,0.65924,0.7182,0.67116
s029,0.7397199999999999,0.64184,0.6960200000000001,0.68128
s030,0.70654,0.6536799999999999,0.74058,0.65168
s031,0.70684,0.64384,0.7035399999999999,0.6424
s032,0.6743600000000001,0.64122,0.72292,0.65704
s033,0.7356,0.65498,0.7016,0.67298
s034,0.70992,0.6285000000000001,0.7344200000000001,0.67058
s035,0.6904399999999999,0.65912,0.7383799999999999,0.6883400000000001
s036,0.7320399999999999,0.6694199999999999,0.6942,0.6512
s037,0.6909000000000001,0.68982,0.7267399999999999,0.638
s038,0.76806,0.62564,0.6949599999999999,0.63444
s039,0.6940000000000001,0.66098,0.7112999999999999,0.6534399999999999
s040,0.74192,0.6844800000000001,0.7020000000000001,0.6647
s041,0.7007599999999999,0.6641800000000001,0.7323999999999999,0.6612399999999999
s042,0.72078,0.6542999999999999,0.6894199999999999,0.65798
s043,0.69804,0.65962,0.71596,0.6697799999999999
s044,0.74264,0.63678,0.69636,0.68318
s045,0.7195999999999999,0.62908,0.73556,0.66512
s046,0.72394,0.6494200000000001,0.7341,0.66444
s047,0.6969799999999999,0.63454,0.7132,0.66458
s048,0.70902,0.6740200000000001,0.7345,0.65108
s049,0.68928,0.65738,0.76056,0.6706
s050,0.74062,0.63852,0.70086,0.66546
