experiment,subject,condition,word_count,question_count,demir_modal_rate,demir_verb_rate,demir_adverb_rate,demir_adjective_rate,demir_quantifier_rate,demir_noun_rate,demir_total_rate,fung_interpersonal_rate,fung_referential_rate,fung_structural_rate,fung_cognitive_rate,fung_total_rate,nonfluency_rate,liwc_filler_rate,disfluency_rate,like_rate,tom_rate,politeness_rate,sentiment,quality,connectedness
Human,sub-020,hum,53.8125,0.020833333333333332,0.007714248804746744,0.023749203845234865,0.006664218172878679,0.0005197505197505198,0.005062137301125204,0.002275816930989345,0.045985375574725366,0.06644287820395352,0.07056998690384621,0.06268615159210475,0.037800110940054206,0.13314478068023036,0.001327702913612096,0.0011246133861005086,0.0024523162997126045,0.00826167928375298,0.0006888625872717697,0.0009164392641031187,0.7714269230769232,3.0,2.625
Human,sub-021,bot,6.794392523364486,0.037383177570093455,0.00809572800313541,0.013562322992147552,0.014025285955110515,0.0,0.0034527372490335446,0.0,0.03913607419942702,0.10629946636281919,0.027948451619949206,0.06708344810196662,0.02518338368728232,0.12997667482263633,0.009741287519065297,0.00339038533482978,0.013131672853895077,0.015801756542497283,0.0030864197530864196,0.02431827431827432,0.2173753086419753,2.0,1.85
Human,sub-021,hum,8.201923076923077,0.009615384615384616,0.00996841539380239,0.016875278969396616,0.020365318490705487,0.0,0.0013333333333333335,0.0,0.04854234618723783,0.12820168100167345,0.034953319225040136,0.0842580574062489,0.03308023863059731,0.16357803986337552,0.006509803921568628,0.002800402212166918,0.009310206133735545,0.029451005119010856,0.0012121212121212121,0.0012121212121212121,0.15052933333333332,2.5,2.4
Human,sub-022,bot,39.776119402985074,0.05970149253731343,0.009155995440255388,0.02191300585321376,0.007923147934160848,0.0009018759018759019,0.007357506610962674,0.0,0.047251531740468575,0.0807883955835193,0.06575953563312538,0.055404653472218665,0.0327490239951563,0.14880489475302608,0.0014418664428870595,0.0008540952418056205,0.0022959616846926797,0.026136184529496505,0.0007111566251351198,0.0006257982120051085,0.7403177777777779,2.75,2.55
Human,sub-022,hum,41.73529411764706,0.08823529411764706,0.016569616430132012,0.02212823335288447,0.012464371515113877,0.0,0.004824656186223303,0.0009968637992831542,0.05698374128363681,0.07451646579179796,0.0678332482973245,0.06077779184114215,0.029651518052194285,0.14585902477649085,0.002134466551745186,0.0,0.002134466551745186,0.021693340238860284,0.0013961823789280653,0.0016960110472962371,0.7815837209302325,2.6,2.45
Human,sub-023,bot,31.91304347826087,0.11594202898550725,0.005545688026248913,0.02826107074463109,0.011871594522484177,0.0,0.0042457895046991625,0.0005370569280343716,0.050461199726097715,0.08470913001628014,0.04926761894826518,0.03995205726450841,0.0426271369124687,0.12309482935498002,0.0022067321658565493,0.0,0.0022067321658565493,0.01910254535268212,0.0007518796992481202,0.0015102458042124281,0.6523789473684211,2.5,2.45
Human,sub-023,hum,41.354838709677416,0.14516129032258066,0.0070728305007901355,0.027931068865184046,0.012798341922055805,0.000859106529209622,0.0035924459760180846,0.0,0.052253793793257695,0.09929468729798901,0.04917394165106234,0.04164470052586343,0.059508280311001145,0.13531995459086366,0.00108187667995125,0.0003912363067292645,0.0014731129866805146,0.03211135600953762,0.0005221551296636621,0.0012875900436493007,0.7037361111111111,2.5,2.55
LLM,s001,bot,166.74,1.47,0.013818890483594049,0.012922452190258414,0.01040100216241686,0.0012075072915817995,0.004490696451957243,0.001139354010763255,0.04397990259057163,0.031204143158838273,0.07582680775963642,0.0688846160962579,0.011042754992394101,0.09977085207602947,0.0015693616957820633,0.000878102664551951,0.0024474643603340143,0.006500697962737222,0.0018989274199675249,0.009559277081472547,0.941417,3.05,2.95
LLM,s001,hum,161.39,1.65,0.011784169595614888,0.012464712181809817,0.011285780437628337,0.000259555906232804,0.003328288524231962,0.0013246605346945064,0.04044716718021231,0.04213884388915158,0.07806475245478935,0.07365371143965449,0.015677697741679805,0.11772035702024337,0.0012050982476902881,0.002991018059833578,0.004196116307523866,0.010739327162442112,0.002267640267551451,0.006684571976021487,0.9783740000000001,3.05,3.05
LLM,s002,bot,169.75,1.19,0.013968934469588738,0.014410417856206711,0.009015341422223128,0.0005662916099582615,0.004110338256862762,0.0008028271639644249,0.04287415077880403,0.032095347173284335,0.07119588731998433,0.0668263804145542,0.013319049066403752,0.09935104385787634,0.0012650198047395105,0.0018251920329044272,0.003090211837643938,0.00843014986754992,0.002283966791880728,0.007711571601032923,0.960437,3.2,3.0
LLM,s002,hum,169.23,1.88,0.011487592239737896,0.012188819673656379,0.010966297966280514,0.0009522923314882082,0.003997286744310181,0.0010377225200797978,0.04063001147555298,0.04478682345864613,0.08224853002085224,0.07678374587346674,0.016580772312849754,0.12339877766181154,0.0012154578039871653,0.0034855736972118573,0.004701031501199023,0.010424402802263122,0.002610948943139611,0.0067864050156477,0.857129,2.75,3.0
LLM,s003,bot,162.49,1.22,0.012455273143578844,0.014180236059531101,0.009542373680818169,0.00028634671239479966,0.005476293884350738,0.0009754537222732195,0.042915977202946876,0.036491299399738365,0.07883800638444016,0.07415989267463079,0.013966166827216978,0.11178668130158945,0.001390907019495319,0.0020844279492393176,0.003475334968734637,0.00901396962263026,0.0024817784229159393,0.009106606934594641,0.9798290000000001,3.0,3.05
LLM,s003,hum,175.78,1.58,0.012828546499131383,0.01254301052959117,0.012362460717310848,0.0002816806759780745,0.004768568894977682,0.0008143829371290747,0.04359865025411823,0.04045560189868831,0.08139132602895723,0.07697618323954246,0.01634306169532042,0.11975060045131927,0.001914131061014,0.003282126803916773,0.005196257864930773,0.010799851899394444,0.0023041107843261993,0.00690093715529834,0.935105,2.85,3.15
LLM,s004,bot,166.64,1.39,0.012285436189227733,0.013009281605299574,0.01175927106828475,0.0012195115794208732,0.004030039113101069,0.002156085757275173,0.04445962531260917,0.026702431494213873,0.07926117189094965,0.07273954182064052,0.00917312465068081,0.10254297632767707,0.0012312090937222177,0.0005745686307563678,0.0018057777244785856,0.004788859012100223,0.0022599275487663476,0.0075820028508558155,0.962901,3.05,3.0
