dim_name,dim_id,probe_type,layer,cosine,abs_cosine,r_squared
4_intentions,4,reading,6,-0.009721830487251282,0.009721830487251282,9.45139880228485e-05
4_intentions,4,reading,7,0.021965481340885162,0.021965481340885162,0.00048248237053677423
4_intentions,4,reading,8,0.02504994533956051,0.02504994533956051,0.0006274997615149693
4_intentions,4,reading,9,0.006389140151441097,0.006389140151441097,4.082111187475677e-05
4_intentions,4,reading,10,-0.0010081799700856209,0.0010081799700856209,1.0164268520818434e-06
4_intentions,4,reading,11,-0.006677660625427961,0.006677660625427961,4.459115142839095e-05
4_intentions,4,reading,12,-0.0318966843187809,0.0318966843187809,0.0010173984705319633
4_intentions,4,reading,13,0.003169107483699918,0.003169107483699918,1.0043242243242825e-05
4_intentions,4,reading,14,-0.003160510677844286,0.003160510677844286,9.988827744767748e-06
4_intentions,4,reading,15,0.02041860669851303,0.02041860669851303,0.0004169194995085612
4_intentions,4,reading,16,0.008847644552588463,0.008847644552588463,7.82808141289483e-05
4_intentions,4,reading,17,0.009338448755443096,0.009338448755443096,8.720662515803671e-05
4_intentions,4,reading,18,0.006415173877030611,0.006415173877030611,4.115445587253596e-05
4_intentions,4,reading,19,-0.008889719843864441,0.008889719843864441,7.902711890239722e-05
4_intentions,4,reading,20,0.010255442000925541,0.010255442000925541,0.00010517409063434766
4_intentions,4,reading,21,0.008592615835368633,0.008592615835368633,7.38330468942278e-05
4_intentions,4,reading,22,-0.008348959498107433,0.008348959498107433,6.970512470103832e-05
4_intentions,4,reading,23,0.00038282532477751374,0.00038282532477751374,1.4655522929100888e-07
4_intentions,4,reading,24,-0.012722616083920002,0.012722616083920002,0.00016186496001881993
4_intentions,4,reading,25,-0.01484871655702591,0.01484871655702591,0.00022048438339089538
4_intentions,4,reading,26,-0.009502640925347805,0.009502640925347805,9.030018455609499e-05
4_intentions,4,reading,27,0.020132873207330704,0.020132873207330704,0.0004053325835824545
4_intentions,4,reading,28,0.00782106164842844,0.00782106164842844,6.116900530851819e-05
4_intentions,4,reading,29,-0.016082555055618286,0.016082555055618286,0.0002586485771169933
4_intentions,4,reading,30,-0.008057069964706898,0.008057069964706898,6.491637641618201e-05
4_intentions,4,reading,31,0.019112853333353996,0.019112853333353996,0.00036530116254230097
4_intentions,4,reading,32,0.003928715363144875,0.003928715363144875,1.5434804404610564e-05
4_intentions,4,reading,33,-0.0014112208737060428,0.0014112208737060428,1.9915443543836467e-06
4_intentions,4,reading,34,0.004275873769074678,0.004275873769074678,1.8283096489060896e-05
4_intentions,4,reading,35,0.005470694042742252,0.005470694042742252,2.992849330929557e-05
4_intentions,4,reading,36,-0.023599185049533844,0.023599185049533844,0.0005569215350021417
4_intentions,4,reading,37,-0.006350076291710138,0.006350076291710138,4.032346891053918e-05
4_intentions,4,reading,38,0.002100833458825946,0.002100833458825946,4.413501221722587e-06
4_intentions,4,reading,39,0.012264144606888294,0.012264144606888294,0.00015040924293866723
4_intentions,4,reading,40,0.03242860361933708,0.03242860361933708,0.001051614332700082
4_intentions,4,control,6,-0.005454245954751968,0.005454245954751968,2.974879893492821e-05
4_intentions,4,control,7,0.011522866785526276,0.011522866785526276,0.00013277645895698464
4_intentions,4,control,8,-0.0014463479164987803,0.0014463479164987803,2.0919222955603626e-06
