Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.009220870201078375,0.007542032692295118,0.014820483791533879,0.013247525051504174
s002,0.003724712197964765,0.006124828441755381,0.014968166604971602,0.018234392243627644
s003,0.00493174436066602,0.006148669643125639,0.01373255104269825,0.010148182028557934
s004,0.004100906212371064,0.006634782865639457,0.015641832493538538,0.009567045562871412
s005,0.00922290258603402,0.004935562841144981,0.00936606057183251,0.013615025123254324
s006,0.004760113526026825,0.007659268924982393,0.010085150761214483,0.012754829503702969
s007,0.009774617779336595,0.00576250155996217,0.011470473420678653,0.011947576210861774
s008,0.006432806022995331,0.005477050258126826,0.007453344998028712,0.009124274352842814
s009,0.0039249746571814285,0.0034824350513125058,0.009915550309562891,0.018016503288893825
s010,0.007696219922232098,0.0069340360793643495,0.009654244058633297,0.01028463089829554
s011,0.005954830661932253,0.01099646951410666,0.01070028415765124,0.010213669381394043
s012,0.006866234857574836,0.007849375741311346,0.012968241897144704,0.006995828843140647
s013,0.004949041097617225,0.007493193987328656,0.01587055331744179,0.014911094332886326
s014,0.01012898219161008,0.008466571422081962,0.007607192568517706,0.014854146397176145
s015,0.00687496553938298,0.0081408195189189,0.013435357643450292,0.013662917394662211
s016,0.003319279960634574,0.003518216274362716,0.011758356606098096,0.01733393495115842
s017,0.005259803101943855,0.007742649758935487,0.010374403049821755,0.012033921147210514
s018,0.007255622405426495,0.0063442527155296415,0.012256297873318977,0.010022762650685892
s019,0.004596736784055029,0.009261365688203549,0.009631309728911738,0.011192171865527454
s020,0.008915813137799532,0.009691210840304209,0.009342634932537917,0.009251283836326594
s021,0.0037146410609587327,0.007280356875217036,0.01593109617287753,0.011782737816615645
s022,0.0032220905632268136,0.007663682515785107,0.009708607208856466,0.00855277068761149
s023,0.008273581610384719,0.005102269280753194,0.011835278461707904,0.011243845121163483
s024,0.006321510129883029,0.005106460643808066,0.01304420663644031,0.012272980310588225
s025,0.0038225521797461883,0.006298943174749427,0.01557010617302763,0.016187382234173202
s026,0.0035104278639174562,0.003036505092955235,0.008792568779715937,0.012258916143440742
s027,0.005643032983028081,0.006828355040889807,0.01179516317085198,0.012253298327125468
s028,0.005287870709924089,0.006316132512990247,0.011935410330654886,0.014180549066588465
s029,0.0042040107330080425,0.005456677651085838,0.01406997745241779,0.00910901873971801
s030,0.00696696205211584,0.008763037811615694,0.009954916852117853,0.012749008998041577
s031,0.004586025460950887,0.007016747544005284,0.00914296918621477,0.013145968038374251
s032,0.005970756506803207,0.00638127476617402,0.008405207865444762,0.012813552829537205
s033,0.008280729765347739,0.006292890647711773,0.013775831686930766,0.01256976562970959
s034,0.004252380140679638,0.001981980310293971,0.017360380564369164,0.017061888195506816
s035,0.00583971840062176,0.006729078915073116,0.010886144845518362,0.017492976470801017
s036,0.005434148539104958,0.006762324554603845,0.012670214212873851,0.02064208984575639
s037,0.01026671186068318,0.006254125794617756,0.012331723716343052,0.013158158077737004
s038,0.012486564506637772,0.009838221169805407,0.007628295976511233,0.009327255697999215
s039,0.007564294431752605,0.006865072822555071,0.01487581915457164,0.013664168983108703
s040,0.007129901230323723,0.0072500238300143485,0.011247078625916949,0.014447082013516056
s041,0.008608420094700546,0.007044248360199532,0.012447054986061683,0.008921514540544729
s042,0.007069075687069979,0.013087058540501201,0.01508790070682726,0.015386720737089027
s043,0.0072048179571783085,0.004499099914121443,0.007993291040608063,0.014643155761421184
s044,0.0034786247273713546,0.004240804408777556,0.016606594000483275,0.009550542688652021
s045,0.0042185959651930595,0.008212211671010331,0.010453556425932587,0.014571939503130309
s046,0.006064833073878974,0.006455412034232646,0.008945382948248773,0.013412588756248787
s047,0.006205619836237885,0.004076677194551345,0.007569224469201668,0.0151444825296935
s048,0.005342464259313237,0.006630989727598391,0.016198165987301193,0.009857639243655904
s049,0.007138826946889292,0.006304816065293253,0.005468194240489563,0.01075873613598982
s050,0.004324342731924402,0.0029934370642869645,0.014871620073925517,0.01148221817319698
