Subject,bot,hum
s001,0.67455,0.69131
s002,0.68574,0.69581
s003,0.7065,0.6905100000000001
s004,0.7067,0.69577
s005,0.6982200000000001,0.7004
s006,0.70187,0.6993299999999999
s007,0.6825600000000001,0.72031
s008,0.68704,0.70422
s009,0.69062,0.70056
s010,0.68813,0.7011499999999999
s011,0.6834399999999999,0.70871
s012,0.70233,0.6953100000000001
s013,0.69706,0.6867700000000001
s014,0.69065,0.69687
s015,0.7072400000000001,0.6955
s016,0.7189700000000001,0.67501
s017,0.68904,0.7008199999999999
s018,0.67733,0.7156399999999999
s019,0.68337,0.70808
s020,0.68865,0.71611
s021,0.7057599999999999,0.6914
s022,0.7031999999999999,0.68709
s023,0.69179,0.7047199999999999
s024,0.6897199999999999,0.6949599999999999
s025,0.69289,0.69471
s026,0.7010599999999999,0.7017100000000001
s027,0.6757599999999999,0.69667
s028,0.7115600000000001,0.6906
s029,0.7086100000000001,0.69821
s030,0.6911799999999999,0.70045
s031,0.6904300000000001,0.69281
s032,0.69462,0.70544
s033,0.7053499999999999,0.68018
s034,0.68759,0.7189700000000001
s035,0.67976,0.7143599999999999
s036,0.691,0.67908
s037,0.71441,0.66929
s038,0.69645,0.69609
s039,0.70926,0.69171
s040,0.70197,0.67309
s041,0.7090900000000001,0.6926300000000001
s042,0.70985,0.69798
s043,0.69064,0.69998
s044,0.6755,0.71446
s045,0.6793600000000001,0.71513
s046,0.6808,0.7104300000000001
s047,0.6849200000000001,0.7056100000000001
s048,0.69182,0.70611
s049,0.68231,0.7045
s050,0.69241,0.70163
