dim_name,dim_id,probe_type,layer,cosine,abs_cosine,r_squared
9_roles,9,reading,6,0.03691798076033592,0.03691798076033592,0.0013629373034205333
9_roles,9,reading,7,0.02639227919280529,0.02639227919280529,0.0006965524009909831
9_roles,9,reading,8,0.027414459735155106,0.027414459735155106,0.0007515526025704405
9_roles,9,reading,9,0.008609719574451447,0.008609719574451447,7.41272711506924e-05
9_roles,9,reading,10,-0.0071084508672356606,0.0071084508672356606,5.0530073731903415e-05
9_roles,9,reading,11,-0.0030747291166335344,0.0030747291166335344,9.453959140674035e-06
9_roles,9,reading,12,-0.02878943830728531,0.02878943830728531,0.0008288317580489868
9_roles,9,reading,13,-0.014785957522690296,0.014785957522690296,0.00021862453986280176
9_roles,9,reading,14,0.021008407697081566,0.021008407697081566,0.000441353193966796
9_roles,9,reading,15,0.013005188666284084,0.013005188666284084,0.000169134932245644
9_roles,9,reading,16,-0.0035155683290213346,0.0035155683290213346,1.2359220676017859e-05
9_roles,9,reading,17,0.0052313306368887424,0.0052313306368887424,2.7366820232450776e-05
9_roles,9,reading,18,0.01975245214998722,0.01975245214998722,0.0003901593659375348
9_roles,9,reading,19,0.021753719076514244,0.021753719076514244,0.00047322429365989974
9_roles,9,reading,20,0.014424659311771393,0.014424659311771393,0.00020807079626067315
9_roles,9,reading,21,0.01948091760277748,0.01948091760277748,0.0003795061506462055
9_roles,9,reading,22,0.0021281628869473934,0.0021281628869473934,4.529077273380264e-06
9_roles,9,reading,23,0.014225439168512821,0.014225439168512821,0.00020236311953705875
9_roles,9,reading,24,0.008086108602583408,0.008086108602583408,6.53851523327734e-05
9_roles,9,reading,25,-0.005019241012632847,0.005019241012632847,2.5192780342895606e-05
9_roles,9,reading,26,-0.007155762054026127,0.007155762054026127,5.1204930573840214e-05
9_roles,9,reading,27,0.019203443080186844,0.019203443080186844,0.000368772226133976
9_roles,9,reading,28,0.03235295042395592,0.03235295042395592,0.0010467134011349494
9_roles,9,reading,29,-0.005699357017874718,0.005699357017874718,3.2482670417197795e-05
9_roles,9,reading,30,0.00983220525085926,0.00983220525085926,9.667226009502441e-05
9_roles,9,reading,31,0.007117249071598053,0.007117249071598053,5.065523434716335e-05
9_roles,9,reading,32,0.005821045022457838,0.005821045022457838,3.388456515348117e-05
9_roles,9,reading,33,0.010349705815315247,0.010349705815315247,0.00010711641046357023
9_roles,9,reading,34,0.025900905951857567,0.025900905951857567,0.0006708569291269707
9_roles,9,reading,35,0.009520137682557106,0.009520137682557106,9.063302149484379e-05
9_roles,9,reading,36,-0.002506726188585162,0.002506726188585162,6.283676184538694e-06
9_roles,9,reading,37,-0.013231533579528332,0.013231533579528332,0.00017507348086618583
9_roles,9,reading,38,-0.01312949601560831,0.01312949601560831,0.0001723836656238745
9_roles,9,reading,39,-0.021354880183935165,0.021354880183935165,0.0004560309076702268
9_roles,9,reading,40,-0.010764548555016518,0.010764548555016518,0.0001158755055933082
9_roles,9,control,6,0.2237183153629303,0.2237183153629303,0.050049884628827535
9_roles,9,control,7,0.16538994014263153,0.16538994014263153,0.02735383230038324
9_roles,9,control,8,0.07344654202461243,0.07344654202461243,0.005394394535373159
9_roles,9,control,9,0.05887986347079277,0.05887986347079277,0.003466838322339197
9_roles,9,control,10,0.09190008044242859,0.09190008044242859,0.008445624785324846
9_roles,9,control,11,0.03299909457564354,0.03299909457564354,0.0010889402428122669
9_roles,9,control,12,0.06755635887384415,0.06755635887384415,0.004563861624291621
9_roles,9,control,13,0.05057698115706444,0.05057698115706444,0.002558031022962051
9_roles,9,control,14,0.0428239181637764,0.0428239181637764,0.001833887966897818
9_roles,9,control,15,0.062801294028759,0.062801294028759,0.003944002531686641
9_roles,9,control,16,0.06155981123447418,0.06155981123447418,0.0037896103592240937
9_roles,9,control,17,0.012040114030241966,0.012040114030241966,0.00014496434586122944
9_roles,9,control,18,0.022527918219566345,0.022527918219566345,0.0005075070993074693
9_roles,9,control,19,0.04060741141438484,0.04060741141438484,0.0016489618617771123
9_roles,9,control,20,0.03441562503576279,0.03441562503576279,0.0011844352466022223
9_roles,9,control,21,-0.001949038472957909,0.001949038472957909,3.798750969070098e-06
9_roles,9,control,22,0.0359773114323616,0.0359773114323616,0.0012943669379011369
9_roles,9,control,23,-0.016447020694613457,0.016447020694613457,0.0002705044897290433
9_roles,9,control,24,0.026427803561091423,0.026427803561091423,0.0006984288010636365
9_roles,9,control,25,0.00959695689380169,0.00959695689380169,9.210158162148777e-05
9_roles,9,control,26,0.0063491384498775005,0.0063491384498775005,4.031155905571287e-05
9_roles,9,control,27,-0.0015364174032583833,0.0015364174032583833,2.3605784370352335e-06
9_roles,9,control,28,0.0050191557966172695,0.0050191557966172695,2.5191924910716737e-05
9_roles,9,control,29,0.03442993015050888,0.03442993015050888,0.0011854200901689205
9_roles,9,control,30,-0.013376181945204735,0.013376181945204735,0.00017892224343122112
9_roles,9,control,31,0.0014324504882097244,0.0014324504882097244,2.051914401172278e-06
9_roles,9,control,32,0.009551472961902618,0.009551472961902618,9.123063574195678e-05
9_roles,9,control,33,0.003201735205948353,0.003201735205948353,1.0251108329009141e-05
9_roles,9,control,34,-0.01655629836022854,0.01655629836022854,0.0002741110153929062
9_roles,9,control,35,0.025582468137145042,0.025582468137145042,0.0006544626759880413
9_roles,9,control,36,0.014063357375562191,0.014063357375562191,0.00019777802067277948
9_roles,9,control,37,-0.017712466418743134,0.017712466418743134,0.0003137314666351032
9_roles,9,control,38,-0.009570058435201645,0.009570058435201645,9.158601845317416e-05
9_roles,9,control,39,-0.0014071989571675658,0.0014071989571675658,1.9802089050534848e-06
9_roles,9,control,40,0.013319880701601505,0.013319880701601505,0.0001774192219048962
