Subject,bot,hum
s001,0.008103580238870737,0.01548143817855848
s002,0.005993009022671743,0.01221792664820595
s003,0.005678777272978306,0.010950473998143145
s004,0.008725457636949985,0.011596376889232629
s005,0.008779426763182187,0.013784410904351119
s006,0.007506700031434153,0.01301330171605994
s007,0.007777780306140017,0.0086048194355776
s008,0.008936440924701201,0.011831590666689547
s009,0.008070298659922884,0.009108830198326591
s010,0.007754638986838124,0.009682012427949187
s011,0.009622941818977562,0.01011018248818165
s012,0.009819063284307084,0.010045772716457423
s013,0.009490829266436459,0.009528050150787455
s014,0.008465730769294483,0.009033249924375564
s015,0.008396853989304835,0.009859507173046156
s016,0.012547039387155396,0.011030765082185225
s017,0.006740267103850792,0.00849998806312624
s018,0.011567891031895906,0.010802677819015838
s019,0.007955152217540886,0.008758072940075974
s020,0.01371509426461993,0.011977040439947424
s021,0.007805017464838224,0.00979779806087146
s022,0.006715221007082978,0.01092081638383565
s023,0.008552028772183461,0.011267208145825132
s024,0.007860775255709766,0.00930459067319415
s025,0.008502142997692046,0.01121860611378195
s026,0.009273406665681473,0.010677664175924228
s027,0.012067235051668157,0.008020694065363872
s028,0.007276457524702863,0.012763170896157814
s029,0.006390721651084655,0.011727673802572898
s030,0.011900349799840816,0.009479619488370158
s031,0.01201977493025856,0.01044129084647715
s032,0.008476874896009763,0.008563923883445209
s033,0.010050764255022448,0.01032382280873376
s034,0.009469423764653364,0.010436514178068694
s035,0.009212450728133275,0.011825434172880725
s036,0.009085130924997763,0.010608674640567266
s037,0.009597341618378044,0.007718551587956602
s038,0.007503982366088551,0.011160923992551757
s039,0.009382491186413551,0.009462884092173156
s040,0.00917190156461657,0.012517136867522038
s041,0.006905327824197797,0.013291867138970228
s042,0.009056307033090684,0.00992453537717231
s043,0.008293554088827659,0.00992669988372281
s044,0.008793566471708746,0.009999363095819133
s045,0.01113710242370755,0.011266617347257448
s046,0.009784926282993813,0.010134370096521697
s047,0.010557618523977203,0.009161753000027365
s048,0.0069848824232140345,0.010049844472276175
s049,0.009260676866346271,0.009042193843263492
s050,0.007670066980572808,0.013072758998797382
