Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.936644,0.9386639999999999,0.9137919999999999,0.91008
s002,0.948282,0.969498,0.896144,0.891166
s003,0.9304260000000001,0.948782,0.884876,0.8621219999999999
s004,0.928094,0.9234600000000001,0.88471,0.8996500000000001
s005,0.93322,0.92582,0.8984439999999999,0.907352
s006,0.921656,0.884964,0.889142,0.904388
s007,0.942076,0.961772,0.878412,0.8576560000000001
s008,0.8985599999999999,0.9315640000000001,0.925226,0.918486
s009,0.922308,0.96879,0.913122,0.881958
s010,0.9449219999999999,0.895738,0.8547480000000001,0.9328740000000001
s011,0.9163899999999999,0.9394060000000001,0.894988,0.900336
s012,0.8902420000000001,0.930034,0.910268,0.9155580000000001
s013,0.8734000000000001,0.961194,0.8655740000000001,0.909284
s014,0.904794,0.925114,0.922844,0.906532
s015,0.8929279999999999,0.885858,0.919398,0.9074720000000001
s016,0.9314140000000001,0.959304,0.9246859999999999,0.8900440000000001
s017,0.9211539999999999,0.9391700000000001,0.913338,0.91021
s018,0.924314,0.9628659999999999,0.8365699999999999,0.905146
s019,0.9485420000000001,0.95282,0.8693559999999999,0.8898659999999999
s020,0.8934820000000001,0.918948,0.8615980000000001,0.896132
s021,0.9233939999999999,0.937046,0.897782,0.9398399999999999
s022,0.9154380000000001,0.899824,0.8688419999999999,0.93828
s023,0.9368120000000001,0.8721,0.844002,0.91239
s024,0.926508,0.928358,0.905038,0.92648
s025,0.9339700000000001,0.93581,0.87544,0.9073479999999999
s026,0.9249679999999999,0.916746,0.895738,0.905502
s027,0.915852,0.91083,0.883382,0.9059699999999999
s028,0.895766,0.9031,0.928554,0.880334
s029,0.924474,0.94721,0.878966,0.8865940000000001
s030,0.934218,0.925942,0.906886,0.905346
s031,0.9232680000000001,0.941422,0.9224979999999999,0.927142
s032,0.946474,0.931878,0.814808,0.874696
s033,0.8752,0.951298,0.941088,0.904034
s034,0.922776,0.9704999999999999,0.8296819999999999,0.878352
s035,0.949434,0.892434,0.856306,0.9349620000000001
s036,0.893422,0.967932,0.9170659999999999,0.8778140000000001
s037,0.91449,0.927234,0.914192,0.941164
s038,0.859156,0.916484,0.936786,0.8722280000000001
s039,0.933396,0.862672,0.882046,0.948608
s040,0.885482,0.8862220000000001,0.9081600000000001,0.900988
s041,0.909044,0.865098,0.8788339999999999,0.9164180000000001
s042,0.85123,0.93253,0.894066,0.919828
s043,0.9484999999999999,0.9529139999999999,0.889098,0.898614
s044,0.9490999999999999,0.961114,0.85379,0.836036
s045,0.942902,0.966058,0.87512,0.871734
s046,0.941002,0.943674,0.90346,0.86478
s047,0.943116,0.893306,0.9296120000000001,0.9078459999999999
s048,0.9214660000000001,0.932622,0.8631300000000001,0.858904
s049,0.880774,0.953082,0.9081520000000001,0.91673
s050,0.932182,0.958806,0.8771840000000001,0.884048
