Subject,bot_nonsocial,bot_social,hum_nonsocial,hum_social
s001,0.3039,0.33188,0.27696000000000004,0.33664
s002,0.26756,0.36112,0.28318,0.28236
s003,0.29172,0.32214,0.2991,0.31108
s004,0.26464,0.32132,0.30872,0.3169
s005,0.27288,0.32096,0.26932,0.33671999999999996
s006,0.29166000000000003,0.3385,0.2752,0.32192
s007,0.27978000000000003,0.35546,0.27312000000000003,0.2918
s008,0.25722,0.33996000000000004,0.31170000000000003,0.32958
s009,0.2749,0.33458,0.27454,0.29803999999999997
s010,0.30212,0.32167999999999997,0.26606,0.31204
s011,0.27208,0.32817999999999997,0.28948,0.31834
s012,0.24486,0.31872,0.30282,0.31192
s013,0.25784,0.33509999999999995,0.27268000000000003,0.33436
s014,0.28718,0.33143999999999996,0.25386,0.34665999999999997
s015,0.27656,0.32108,0.2846,0.34630000000000005
s016,0.24914000000000003,0.35618,0.27498,0.28687999999999997
s017,0.247,0.33393999999999996,0.2885,0.2922
s018,0.25948,0.34793999999999997,0.26856,0.31684
s019,0.26038,0.32717999999999997,0.25801999999999997,0.32153999999999994
s020,0.28282,0.35119999999999996,0.26054,0.31284
s021,0.24905999999999998,0.32286000000000004,0.30304,0.2905
s022,0.24998,0.31386,0.27606,0.34678
s023,0.27238,0.32384,0.27856000000000003,0.33393999999999996
s024,0.27244,0.33612000000000003,0.25138,0.27782
s025,0.29932,0.34509999999999996,0.27126,0.32262
s026,0.31170000000000003,0.35396,0.25382,0.31606
s027,0.31588,0.30282,0.26802,0.30085999999999996
s028,0.2706,0.32717999999999997,0.26666,0.30846
s029,0.25158,0.34068,0.28856000000000004,0.29846
s030,0.28044,0.32376,0.25332,0.33308
s031,0.2832,0.33527999999999997,0.28472000000000003,0.33671999999999996
s032,0.31442,0.33875999999999995,0.25818,0.32904000000000005
s033,0.2545,0.32754,0.27398,0.30414
s034,0.28136,0.35512,0.24638000000000002,0.30516
s035,0.29796,0.30998000000000003,0.24948,0.29902
s036,0.25801999999999997,0.31514,0.29725999999999997,0.32232
s037,0.29632000000000003,0.2882,0.26598,0.34018
s038,0.22446000000000002,0.36026,0.2964,0.33858
s039,0.29224,0.31758,0.27462,0.32862
s040,0.25354,0.30436,0.2771,0.31494
s041,0.28594,0.31706,0.25606,0.32272
s042,0.26738,0.33293999999999996,0.29168,0.32292000000000004
s043,0.29098,0.3235,0.27246,0.31482
s044,0.25142,0.34926,0.29198,0.294
s045,0.27202000000000004,0.35478000000000004,0.2575,0.30682000000000004
s046,0.2699,0.33324,0.25388,0.3103
s047,0.29294,0.34234000000000003,0.27288,0.31818
s048,0.27696000000000004,0.30885999999999997,0.25504,0.32332
s049,0.29553999999999997,0.32165999999999995,0.22713999999999998,0.31384
s050,0.24948,0.35078000000000004,0.28515999999999997,0.31078
